3m,14d,all,bias3,low,summer,cap,eve,applied,rolling,stat,beta,hours_name,hours,gate,th
6.456490736076491,11.275649008049486,6.514601525641509,-48.15516298670766,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,171,5,median,-0.08,h789017,"7-9,17",absbias,100
6.456491279368956,11.345696966496522,6.514602062118382,-45.21021974284988,52.9131602435428,38.87398812943129,1.558266052465585,2.991853148327597,460,1,mean,0.08,day,10-18,wmape,10
6.456491279368956,11.345696966496522,6.514602062118382,-45.21021974284988,52.9131602435428,38.87398812943129,1.558266052465585,2.991853148327597,460,1,median,0.08,day,10-18,wmape,10
6.456495343526609,11.269233160552053,6.514606075291282,-48.134341828958384,50.85859241350633,36.64106433303949,1.558266052465585,2.991853148327597,211,8,mean,-0.15,h78901117,"7-9,11,17",wmape,12
6.456502491603734,11.27906730375412,6.51461313369596,-48.09500936572151,51.029317828496424,36.46090112816557,1.568045982982302,2.981014597501474,15,3,mean,-0.2,eve2122,21-22,absbias,700
6.4565137901463485,11.273530461968898,6.5146242904986424,-48.51488001220036,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,33,8,mean,-0.15,h789017,"7-9,17",wmape,40
6.456518451635292,11.292097743311448,6.514628893509325,-48.03694989131963,50.86665485858888,36.421461352700454,1.558266052465585,2.991853148327597,198,5,median,-0.2,h78901117,"7-9,11,17",absbias,100
6.45657238297814,11.277639227961703,6.514682148284846,-49.123024366562696,50.918900329968494,36.566131411802914,1.558266052465585,2.991853148327597,84,8,mean,-0.2,h78901117,"7-9,11,17",wmape,40
6.45658737771029,11.268571684659193,6.514696954908461,-48.26410225789271,50.876499262163065,36.55635418990889,1.558266052465585,2.991853148327597,211,8,mean,-0.1,h78901117,"7-9,11,17",wmape,12
6.456598358322621,11.276643677963463,6.514707797769291,-48.2317113070278,50.94627438830279,36.42589458619035,1.558266052465585,2.991853148327597,113,8,median,-0.1,h78901117,"7-9,11,17",absbias,150
6.45663743343253,11.278169517402631,6.514746382682936,-47.72550985742734,50.91736859466535,36.52779555513314,1.558266052465585,2.991853148327597,190,13,median,0.25,day,10-18,wmape,35
6.456665570412174,11.278126988516894,6.514774166684882,-48.14941225673862,50.90475266820599,36.408391315202735,1.558266052465585,2.991853148327597,149,8,median,-0.15,h78901117,"7-9,11,17",absbias,100
6.456680852232402,11.27518934485489,6.514789256795065,-48.189056143839764,51.029317828496424,36.46090112816557,1.5656010003531229,2.981465434065534,15,3,mean,-0.15,eve2122,21-22,absbias,700
6.456682401342359,11.276153239653727,6.514790786471476,-49.04975394866647,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,9,8,median,0.25,night,"0-6,23",wmape,30
6.456705860974296,11.275683958125132,6.514813951802926,-47.99748169466046,51.029317828496424,36.417570402956734,1.558266052465585,2.991853148327597,88,8,median,-0.08,morning,7-10,absbias,150
6.456709674110825,11.278524269526832,6.514817717103755,-47.576007844960145,50.94510663173858,36.53963842038234,1.558266052465585,2.991853148327597,190,13,median,0.3,day,10-18,wmape,35
6.4567441623792785,11.276153239653727,6.514851772717756,-49.209044372473784,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,4,21,median,0.3,night,"0-6,23",wmape,30
6.4567441623792785,11.276153239653727,6.514851772717756,-49.209044372473784,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,4,34,median,0.3,night,"0-6,23",wmape,30
6.456755966109413,11.273235546184258,6.514863428370394,-48.30022893676741,50.98987881187581,36.4454435574701,1.558266052465585,2.991853148327597,92,5,median,-0.08,h78901117,"7-9,11,17",absbias,300
6.456763498020742,11.274795882353821,6.514870865794087,-48.25598821335463,50.97575791689629,36.43811308984296,1.558266052465585,2.991853148327597,92,5,median,-0.1,h78901117,"7-9,11,17",absbias,300
6.45676592985118,11.270420012383846,6.514873267117273,-47.50184001539052,50.844639348905375,36.526480164419795,1.558266052465585,2.991853148327597,167,8,mean,-0.15,morning,7-10,wmape,12
6.456769723841571,11.254451941379658,6.514877013512151,-48.07414388268089,51.029317828496424,36.46090112816557,1.560599907875361,2.981690072043209,28,3,mean,-0.1,eve2122,21-22,absbias,500
6.456780829689792,11.268016501476797,6.514887980037789,-47.69908935421224,50.73570289937855,36.51463665741823,1.558266052465585,2.991853148327597,221,8,mean,-0.15,morning,7-10,wmape,10
6.4567826969652184,11.275434112111988,6.514889823888293,-48.28607038089309,50.955621840055755,36.43812759460001,1.558266052465585,2.991853148327597,145,21,median,0.2,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
6.4567826969652184,11.275434112111988,6.514889823888293,-48.28607038089309,50.955621840055755,36.43812759460001,1.558266052465585,2.991853148327597,145,21,median,0.2,all,all,wmape,40
6.456792765777941,11.275061790896318,6.514899766388013,-48.40142669890519,50.960176359573964,36.43283201573556,1.558266052465585,2.991853148327597,153,34,median,0.2,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
6.456792765777941,11.275061790896318,6.514899766388013,-48.40142669890519,50.960176359573964,36.43283201573556,1.558266052465585,2.991853148327597,153,34,median,0.2,all,all,wmape,40
6.456819798412609,11.276153239653727,6.514926459898966,-48.93404245457209,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,9,8,median,0.2,night,"0-6,23",wmape,30
6.4568530578618795,11.275099078927823,6.514959302109287,-48.36413965000958,50.997343321173226,36.456439258910805,1.558266052465585,2.991853148327597,157,5,median,-0.05,h78901117,"7-9,11,17",absbias,150
6.456859003190601,11.27460514390671,6.514965172854012,-48.30083645439734,50.98987881187581,36.4454435574701,1.558266052465585,2.991853148327597,116,5,median,-0.08,h78901117,"7-9,11,17",absbias,250
6.456869110305028,11.276153239653727,6.514975153174945,-49.21604473692002,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,7,13,median,0.3,night,"0-6,23",wmape,30
6.456869563427345,11.26874379904516,6.514975600612853,-47.82920201880678,50.90026900616987,36.46035827226201,1.558266052465585,2.991853148327597,167,8,mean,-0.1,morning,7-10,wmape,12
6.456881024684852,11.276167896337402,6.514986918089176,-48.279608341261145,50.96288307634153,36.43289589458541,1.558266052465585,2.991853148327597,113,8,median,-0.08,h78901117,"7-9,11,17",absbias,150
6.4568920658012745,11.311480754300963,6.514997820695073,-46.403587477938906,51.731195782423335,37.73170665445388,1.558266052465585,2.991853148327597,401,1,mean,0.05,day,10-18,absbias,150
6.4568920658012745,11.311480754300963,6.514997820695073,-46.403587477938906,51.731195782423335,37.73170665445388,1.558266052465585,2.991853148327597,401,1,median,0.05,day,10-18,absbias,150
6.456894077777453,11.276704024040809,6.514999807431061,-48.258129257862585,50.97575791689629,36.43811308984296,1.558266052465585,2.991853148327597,116,5,median,-0.1,h78901117,"7-9,11,17",absbias,250
6.45689888531832,11.26561559218256,6.5150045546614495,-48.15232492910185,51.029317828496424,36.46090112816557,1.558266052465585,2.98201654945485,5,5,mean,-0.2,eve2122,21-22,absbias,700
6.456909581744973,11.269620858064512,6.5150151169017025,-48.3132585132753,50.88112656927877,36.52247013265664,1.558266052465585,2.991853148327597,211,8,mean,-0.08,h78901117,"7-9,11,17",wmape,12
6.456929240039377,11.300344099856085,6.515034528583301,-46.80349058703289,51.871072537434735,37.66415066013219,1.558266052465585,2.991853148327597,348,1,mean,0.05,day,10-18,wmape,20
6.456929240039377,11.300344099856085,6.515034528583301,-46.80349058703289,51.871072537434735,37.66415066013219,1.558266052465585,2.991853148327597,348,1,median,0.05,day,10-18,wmape,20
6.456932693037882,11.31220875174229,6.515037938264029,-46.41383063367277,51.74907644349892,37.75672956755213,1.558266052465585,2.991853148327597,471,1,mean,0.05,day,10-18,absbias,100
6.456932693037882,11.31220875174229,6.515037938264029,-46.41383063367277,51.74907644349892,37.75672956755213,1.558266052465585,2.991853148327597,471,1,median,0.05,day,10-18,absbias,100
6.456959761225092,11.27656726139058,6.515064666881516,-48.28380716047514,50.88768318783355,36.47583791030093,1.558266052465585,2.991853148327597,160,13,median,0.15,peakerr,"0,7,8,9,11,12,13,14,15,16,17,21,22",wmape,40
6.4569767499959925,11.277814765278428,6.515081442528715,-47.875011869894536,50.893098362618105,36.51595268988393,1.558266052465585,2.991853148327597,190,13,median,0.2,day,10-18,wmape,35
6.4569986799172625,11.28293265532983,6.515103097339681,-47.6121301969706,51.011532817764845,36.40059825745542,1.558266052465585,2.991853148327597,124,8,median,-0.15,morning,7-10,absbias,100
6.457004045392983,11.277763679296127,6.515108395505647,-48.16128549225782,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,132,5,median,-0.08,h789017,"7-9,17",absbias,150
6.457034355224909,11.276657573525393,6.5151383251015,-48.28662830240853,50.88768318783355,36.47869794042658,1.558266052465585,2.991853148327597,164,13,median,0.15,all,all,wmape,40
6.457040187899129,11.276153239653727,6.515144084604967,-49.16288838017347,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,15,5,median,0.3,night,"0-6,23",wmape,30
6.4570977996965375,11.276153239653727,6.5152009736638385,-48.84012042533417,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,4,21,median,0.15,night,"0-6,23",wmape,30
6.4570977996965375,11.276153239653727,6.5152009736638385,-48.84012042533417,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,4,34,median,0.15,night,"0-6,23",wmape,30
6.457102132952762,11.28076164269409,6.515205252559474,-48.085189393244214,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,132,5,median,-0.1,h789017,"7-9,17",absbias,150
6.457105500269571,11.281962394089925,6.515208577633379,-47.58298125906813,51.029317828496424,36.40184717639608,1.558266052465585,2.991853148327597,88,8,median,-0.15,morning,7-10,absbias,150
6.457122791940033,11.262298986508123,6.5152256523802725,-47.424325788332645,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,120,8,mean,-0.15,h789017,"7-9,17",wmape,12
6.457141514011824,11.367546522351894,6.515244139584149,-44.41412546365591,53.83433115356174,39.60369016711332,1.558266052465585,2.991853148327597,438,1,mean,0.1,day,10-18,wmape,12
6.457141514011824,11.367546522351894,6.515244139584149,-44.41412546365591,53.83433115356174,39.60369016711332,1.558266052465585,2.991853148327597,438,1,median,0.1,day,10-18,wmape,12
6.457154369017486,11.247406832722763,6.51525683332409,-48.10005236382536,50.808609406956165,36.03885515889406,1.558266052465585,2.991853148327597,38,2,mean,-0.15,morning,7-10,wmape,40
6.457154369017486,11.247406832722763,6.51525683332409,-48.10005236382536,50.808609406956165,36.03885515889406,1.558266052465585,2.991853148327597,38,2,median,-0.15,morning,7-10,wmape,40
6.457158547433018,11.275054389967131,6.515260959321506,-48.14777615948046,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,132,8,median,-0.1,h789017,"7-9,17",absbias,100
6.4571602736594125,11.276153239653727,6.515262663892433,-48.843620607557284,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,7,13,median,0.15,night,"0-6,23",wmape,30
6.457172027883121,11.261017427061102,6.515274270659704,-48.13702177390409,51.029317828496424,36.46090112816557,1.558266052465585,2.9827069633445853,13,5,mean,-0.2,eve2122,21-22,absbias,500
6.457188942604833,11.269387077472146,6.51529097318666,-47.960146820173286,50.92814890493498,36.43390951539891,1.558266052465585,2.991853148327597,167,8,mean,-0.08,morning,7-10,wmape,12
6.457213884338827,11.269075260261124,6.515315602027235,-48.220691920219686,50.9293751604747,36.39028854443705,1.558266052465585,2.991853148327597,221,8,mean,-0.05,morning,7-10,wmape,10
6.457235741769075,11.256272646735168,6.515337185256575,-48.15355440178362,51.029317828496424,36.46090112816557,1.5601331367934057,2.982868010934748,28,3,mean,-0.08,eve2122,21-22,absbias,500
6.4572394086184985,11.276153239653727,6.515340806105466,-49.566299866772646,51.029317828496424,36.46090112816557,1.558266052465585,2.990953557559885,36,21,median,0.2,night,"0-6,23",absbias,300
6.4572394086184985,11.276153239653727,6.515340806105466,-49.566299866772646,51.029317828496424,36.46090112816557,1.558266052465585,2.990953557559885,36,34,median,0.2,night,"0-6,23",absbias,300
6.457241917888846,11.276153239653727,6.51534328389708,-48.81704242918401,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,15,5,median,0.15,night,"0-6,23",wmape,30
6.457293610327095,11.274896465940335,6.515394327855003,-48.212460223223275,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,132,8,median,-0.08,h789017,"7-9,17",absbias,100
6.4573629243613775,11.282169040565725,6.515462772346485,-48.111968721444434,50.90475266820599,36.408391315202735,1.558266052465585,2.991853148327597,113,8,median,-0.15,h78901117,"7-9,11,17",absbias,150
6.457365320010153,11.276153239653727,6.515465137941906,-48.663093973999175,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,1,21,median,0.3,night,"0-6,23",wmape,40
6.457365320010153,11.276153239653727,6.515465137941906,-48.663093973999175,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,1,34,median,0.3,night,"0-6,23",wmape,40
6.457375744308864,11.277035996706177,6.5154754314680545,-47.97312588861039,50.99266944536376,36.48885652716985,1.558266052465585,2.991853148327597,174,21,median,0.25,day,10-18,wmape,35
6.457394572394734,11.276683808892722,6.515494023356064,-48.967201541140554,50.947820995303225,36.5213320347641,1.558266052465585,2.991853148327597,84,8,mean,-0.15,h78901117,"7-9,11,17",wmape,40
6.4573991769894326,11.276152273187845,6.515498570186239,-48.02832431347352,50.95727279323524,36.4997862161773,1.558266052465585,2.991853148327597,182,34,median,0.3,day,10-18,wmape,35
6.4574012856883165,11.276153239653727,6.51550065243155,-49.42956157374889,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,10,21,median,0.2,night,"0-6,23",wmape,20
6.4574012856883165,11.276153239653727,6.51550065243155,-49.42956157374889,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,10,34,median,0.2,night,"0-6,23",wmape,20
6.457402856717365,11.276153239653727,6.515502203752079,-49.034360174296005,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,5,21,median,0.2,night,"0-6,23",wmape,25
6.457402856717365,11.276153239653727,6.515502203752079,-49.034360174296005,51.029317828496424,36.46090112816557,1.558266052465585,2.991853148327597,5,34,median,0.2,night,"0-6,23",wmape,25
6.457405777310388,11.276032579675203,6.515505087706336,-48.102136340927025,50.958368968631454,36.48950977924775,1.558266052465585,2.991853148327597,182,34,median,0.25,day,10-18,wmape,35
6.4574091079208005,11.277191900918133,6.515508376534325,-47.95062064346748,50.96211320215455,36.32643770716293,1.558266052465585,2.991853148327597,120,5,median,-0.08,morning,7-10,absbias,150
