3m,14d,all,bias3,low,summer,cap,eve,applied,rolling,stat,beta,hours_name,hours,gate,th
6.387528300256282,11.116270460536537,6.446504221829397,-52.223654078574,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,1,13,median,0.3,night,"0-6,23",wmape,40
6.387528300256282,11.116270460536537,6.446504221829397,-52.223654078574,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,1,21,median,0.3,night,"0-6,23",wmape,40
6.387528300256282,11.116270460536537,6.446504221829397,-52.223654078574,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,1,34,mean,0.3,night,"0-6,23",wmape,40
6.387528300256282,11.116270460536537,6.446504221829397,-52.223654078574,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,1,34,median,0.3,night,"0-6,23",wmape,40
6.387541132298705,11.129933261506384,6.446516892894174,-51.493603094707936,49.164843473684385,34.33394524998282,1.540586364303545,2.9806958130550414,161,1,mean,0.05,h789111718,"7-9,11,17,18",absbias,500
6.387541132298705,11.129933261506384,6.446516892894174,-51.493603094707936,49.164843473684385,34.33394524998282,1.540586364303545,2.9806958130550414,161,1,median,0.05,h789111718,"7-9,11,17,18",absbias,500
6.387549488604711,11.088225772373496,6.446525144370534,-51.85600563652846,49.03304558841886,34.134619193316986,1.540586364303545,2.9806958130550414,40,2,mean,-0.08,morning,7-10,wmape,40
6.387549488604711,11.088225772373496,6.446525144370534,-51.85600563652846,49.03304558841886,34.134619193316986,1.540586364303545,2.9806958130550414,40,2,median,-0.08,morning,7-10,wmape,40
6.38755276074656,11.120770115816669,6.446528375463445,-52.211872210170235,49.06311635584461,34.26865707128488,1.540586364303545,2.9806958130550414,60,1,mean,0.05,h789111718,"7-9,11,17,18",wmape,40
6.38755276074656,11.120770115816669,6.446528375463445,-52.211872210170235,49.06311635584461,34.26865707128488,1.540586364303545,2.9806958130550414,60,1,median,0.05,h789111718,"7-9,11,17,18",wmape,40
6.387564265934446,11.116270460536537,6.44653973631904,-52.99012167832373,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,10,21,median,0.2,night,"0-6,23",wmape,20
6.387564265934446,11.116270460536537,6.44653973631904,-52.99012167832373,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,10,34,median,0.2,night,"0-6,23",wmape,20
6.387565836963495,11.116270460536537,6.446541287639571,-52.59492027887083,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,5,21,median,0.2,night,"0-6,23",wmape,25
6.387565836963495,11.116270460536537,6.446541287639571,-52.59492027887083,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,5,34,median,0.2,night,"0-6,23",wmape,25
6.38757072689351,11.094261826008472,6.446546116225537,-51.547870720378256,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,20,2,mean,-0.1,h78917,"7-9,17",wmape,40
6.38757072689351,11.094261826008472,6.446546116225537,-51.547870720378256,49.13847355248963,34.39807033862571,1.540586364303545,2.9806958130550414,20,2,median,-0.1,h78917,"7-9,17",wmape,40
