kind,hours,gate,threshold,beta,applied,wmape_3m,wmape_14d,wmape_all,rolling,stat
hourbias,peakerr,absbias,400,0.03,95,6.006992507779907,10.315692035115548,6.0702410736660335,5,median
hourbias,all,wmape,5,0.02,1077,6.006994613879626,10.339545791697931,6.070243153344784,1,mean
hourbias,all,wmape,5,0.02,1077,6.006994613879626,10.339545791697931,6.070243153344784,1,median
hourbias,all,absbias,100,0.03,1202,6.00699788710406,10.322199496907556,6.070246385506702,5,mean
hourbias,all,none,0,0.01,2208,6.006998121280503,10.320616293670536,6.070246616745408,3,mean
hourbias,nooneve,wmape,10,0.01,708,6.00700053132288,10.318892720862301,6.070248996553864,3,mean
hourbias,nooneve,absbias,50,0.05,888,6.00700255771777,10.316135850528042,6.07025099752768,5,median
hourbias,peakerr,absbias,50,0.08,831,6.007003006367558,10.319247334903546,6.070251440549169,21,mean
daybias,evening,absbias,250,0.2,20,6.007003457961897,10.324314618908817,6.070251886478267,8,mean
daybias,evening,absbias,250,0.2,20,6.007003457961897,10.324314618908817,6.070251886478267,14,mean
daybias,evening,absbias,250,0.2,20,6.007003457961897,10.324314618908817,6.070251886478267,21,mean
daybias,evening,absbias,250,0.2,20,6.007003457961897,10.324314618908817,6.070251886478267,30,mean
hourbias,peakerr,absbias,1000,0.03,68,6.007005485729855,10.34175749388881,6.070253888807928,2,mean
hourbias,peakerr,absbias,1000,0.03,68,6.007005485729855,10.34175749388881,6.070253888807928,2,median
hourbias,evening,none,0,0.1,460,6.007006006651895,10.31459432080084,6.070254403195014,13,median
hourbias,nooneve,wmape,5,0.05,1039,6.007006054721359,10.333237097604707,6.070254450661448,3,mean
daybias,midday,absbias,150,0.08,120,6.007006979790263,10.314880664777721,6.070255364125387,3,mean
hourbias,evening,none,0,0.15,460,6.007007780116806,10.316220674775959,6.070256154411853,21,mean
hourbias,peakerr,wmape,30,0.05,230,6.0070083163022865,10.312739765898582,6.0702566838709,5,median
hourbias,all,absbias,150,0.01,1102,6.00700930122507,10.327413568841138,6.070257656437851,1,mean
hourbias,all,absbias,150,0.01,1102,6.00700930122507,10.327413568841138,6.070257656437851,1,median
hourbias,night,absbias,1000,0.05,26,6.0070129215667505,10.322222509679554,6.070261231362438,2,mean
hourbias,night,absbias,1000,0.05,26,6.0070129215667505,10.322222509679554,6.070261231362438,2,median
hourbias,night,absbias,700,0.05,64,6.007013171093509,10.311503309480557,6.070261477758891,2,mean
hourbias,night,absbias,700,0.05,64,6.007013171093509,10.311503309480557,6.070261477758891,2,median
hourbias,night,absbias,150,0.02,413,6.007014032229208,10.32684459922036,6.070262328091663,1,mean
hourbias,night,absbias,150,0.02,413,6.007014032229208,10.32684459922036,6.070262328091663,1,median
hourbias,evening,none,0,0.1,460,6.007016670523892,10.316383338249627,6.070264933289008,21,mean
daybias,12-13,absbias,250,0.3,24,6.007018996090623,10.308109365259137,6.070267229681563,3,mean
daybias,peakerr,absbias,50,0.1,585,6.007019284977284,10.311043476737396,6.070267514944149,5,mean
hourbias,peakerr,wmape,40,0.15,199,6.007020232790485,10.304121141276937,6.070268450867056,3,median
hourbias,night,absbias,250,0.1,159,6.007024338965743,10.331114114412063,6.070272505530451,5,median
hourbias,all,absbias,50,0.01,1628,6.007024652830899,10.320579834191825,6.070272815458176,3,mean
daybias,midday,absbias,250,0.15,24,6.0070280758646835,10.324314618908817,6.070276195550088,8,mean
daybias,midday,absbias,250,0.15,24,6.0070280758646835,10.324314618908817,6.070276195550088,14,mean
daybias,midday,absbias,250,0.15,24,6.0070280758646835,10.324314618908817,6.070276195550088,21,mean
daybias,midday,absbias,250,0.15,24,6.0070280758646835,10.324314618908817,6.070276195550088,30,mean
daybias,peakerr,absbias,150,0.2,78,6.007029144981976,10.324314618908817,6.070277251255331,21,mean
daybias,peakerr,absbias,150,0.2,78,6.007029144981976,10.324314618908817,6.070277251255331,30,mean
hourbias,peakerr,absbias,150,0.03,432,6.007029719615357,10.319215048355309,6.07027781867995,13,mean
hourbias,evening,absbias,400,0.15,57,6.007032733280939,10.291752061461716,6.070280794539175,3,median
hourbias,evening,wmape,8,0.1,36,6.007032938522649,10.298983255084805,6.070280997206132,3,median
hourbias,all,absbias,100,0.01,1308,6.007033073701979,10.32693045719327,6.070281130689641,2,mean
hourbias,all,absbias,100,0.01,1308,6.007033073701979,10.32693045719327,6.070281130689641,2,median
daybias,peakerr,absbias,50,0.1,611,6.007033454825256,10.32000624228306,6.070281507031737,8,mean
hourbias,nooneve,absbias,700,0.03,51,6.007033455321378,10.315683729219714,6.070281507521634,5,median
hourbias,nooneve,absbias,400,0.02,228,6.007034618195268,10.322897996795502,6.070282655807302,5,mean
daybias,midday,absbias,150,0.3,36,6.007034986524819,10.324314618908817,6.070283019516168,21,mean
daybias,midday,absbias,150,0.3,36,6.007034986524819,10.324314618908817,6.070283019516168,30,mean
hourbias,nooneve,absbias,1000,0.05,58,6.007038472124733,10.321335365509537,6.070286461389316,3,mean
hourbias,nooneve,wmape,8,0.03,617,6.007039039905111,10.314425428719876,6.070287022046909,5,median
hourbias,all,absbias,100,0.05,1012,6.007039909342752,10.319016159419188,6.0702878805774745,13,mean
hourbias,all,absbias,100,0.02,1202,6.007040313167441,10.320054677026238,6.070288279336193,5,mean
hourbias,night,wmape,8,0.05,272,6.007040530860608,10.320575556837888,6.0702884942984054,3,mean
hourbias,peakerr,wmape,8,0.02,663,6.007040817117969,10.335166756262053,6.070288776964674,2,mean
hourbias,peakerr,wmape,8,0.02,663,6.007040817117969,10.335166756262053,6.070288776964674,2,median
hourbias,all,absbias,250,0.02,361,6.007042987581249,10.316753776891579,6.0702909201995485,5,median
hourbias,nooneve,absbias,100,0.05,594,6.00704616077233,10.316591033348915,6.070294053583026,5,median
hourbias,all,absbias,500,0.02,108,6.0070486849035305,10.313912356919879,6.070296546049065,5,median
hourbias,day,wmape,20,0.3,292,6.007052885088967,10.324257328083739,6.070300693543283,34,median
hourbias,lowday,wmape,20,0.3,292,6.007052885088967,10.324257328083739,6.070300693543283,34,median
hourbias,midday,wmape,20,0.3,292,6.007052885088967,10.324257328083739,6.070300693543283,34,median
hourbias,10-16,wmape,20,0.3,292,6.007052885088967,10.324257328083739,6.070300693543283,34,median
hourbias,peakerr,absbias,250,0.03,201,6.007054939822868,10.314579779857727,6.0703027225006,5,median
hourbias,all,wmape,10,0.01,853,6.007058075056297,10.325010883518067,6.0703058184026055,2,mean
hourbias,all,wmape,10,0.01,853,6.007058075056297,10.325010883518067,6.0703058184026055,2,median
daybias,midday,absbias,250,0.08,72,6.007058468025961,10.31448867205639,6.070306206442474,3,mean
hourbias,all,none,0,0.03,2208,6.007060982567483,10.317239777246566,6.070308689439137,3,median
hourbias,morning,absbias,700,0.05,38,6.007063208621024,10.322056615855614,6.070310887566892,5,mean
hourbias,7-10,absbias,700,0.05,38,6.007063208621024,10.322056615855614,6.070310887566892,5,mean
hourbias,night,wmape,30,0.3,53,6.007063610004755,10.315594667804694,6.070311283915274,13,mean
hourbias,all,absbias,1000,0.02,98,6.007064697620422,10.332901512026092,6.07031235788683,2,mean
hourbias,all,absbias,1000,0.02,98,6.007064697620422,10.332901512026092,6.07031235788683,2,median
hourbias,evening,absbias,150,0.1,191,6.007065077038863,10.332392763825661,6.070312732545476,2,mean
hourbias,evening,absbias,150,0.1,191,6.007065077038863,10.332392763825661,6.070312732545476,2,median
hourbias,peakerr,absbias,700,0.03,104,6.00706676542428,10.335381554022245,6.070314399750141,3,mean
hourbias,nooneve,absbias,1000,0.03,58,6.00706771957622,10.320710661927038,6.070315341932269,3,mean
hourbias,all,wmape,12,0.01,757,6.007068185648531,10.323220258205732,6.070315802157715,2,mean
hourbias,all,wmape,12,0.01,757,6.007068185648531,10.323220258205732,6.070315802157715,2,median
hourbias,evening,none,0,0.15,460,6.007069688377632,10.314043188222788,6.0703172860351176,21,median
hourbias,nooneve,absbias,100,0.05,956,6.007070235713767,10.33411373775762,6.070317826504936,3,mean
hourbias,day,wmape,10,0.08,489,6.007070921127869,10.324257431125442,6.070318503320533,21,median
hourbias,peakerr,absbias,150,0.02,612,6.007071334628541,10.338112934253045,6.070318911633852,2,mean
hourbias,peakerr,absbias,150,0.02,612,6.007071334628541,10.338112934253045,6.070318911633852,2,median
hourbias,all,wmape,8,0.02,1116,6.007073639986549,10.31792772488551,6.070321188071202,5,mean
hourbias,peakerr,none,0,0.05,1196,6.007074641774545,10.312414309210723,6.070322177291791,5,median
daybias,evening,absbias,250,0.3,20,6.007075341809321,10.324314618908817,6.0703228685446495,8,mean
daybias,evening,absbias,250,0.3,20,6.007075341809321,10.324314618908817,6.0703228685446495,14,mean
daybias,evening,absbias,250,0.3,20,6.007075341809321,10.324314618908817,6.0703228685446495,21,mean
daybias,evening,absbias,250,0.3,20,6.007075341809321,10.324314618908817,6.0703228685446495,30,mean
hourbias,peakerr,wmape,40,-0.2,472,6.007077908186488,10.32246736570527,6.070325402726679,21,mean
hourbias,11-15,wmape,20,0.3,290,6.007078577861007,10.328498204330359,6.070326064000149,21,median
hourbias,evening,none,0,0.05,460,6.007078668958754,10.335323071180762,6.070326153955077,1,mean
hourbias,evening,none,0,0.05,460,6.007078668958754,10.335323071180762,6.070326153955077,1,median
daybias,day,wmape,10,0.15,88,6.007079838887021,10.31117694218871,6.070327309206624,5,mean
hourbias,night,absbias,250,0.08,324,6.007081677961317,10.349515255740654,6.070329125209779,1,mean
hourbias,night,absbias,250,0.08,324,6.007081677961317,10.349515255740654,6.070329125209779,1,median
daybias,peakerr,none,0,0.1,1196,6.007083018225246,10.318702272808013,6.0703304486601315,8,mean
hourbias,all,wmape,15,0.02,677,6.007083288308461,10.321341147883802,6.070330715355159,3,mean
daybias,nooneve,wmape,15,0.2,17,6.007084928970569,10.302264846809498,6.070332335435202,3,mean
hourbias,peakerr,wmape,50,-0.1,358,6.007086871364937,10.318762541171136,6.070334253462282,8,mean
hourbias,nooneve,wmape,30,0.05,167,6.007088586660346,10.314320396663213,6.0703359472393545,5,median
hourbias,nooneve,none,0,0.03,1564,6.007092467219128,10.323863398378199,6.070339779116623,5,mean
hourbias,night,wmape,5,0.08,323,6.0070933225417535,10.354377879155766,6.07034062370925,1,mean
hourbias,night,wmape,5,0.08,323,6.0070933225417535,10.354377879155766,6.07034062370925,1,median
hourbias,all,wmape,8,0.01,1036,6.007093427626555,10.318268509441362,6.070340727475765,3,mean
hourbias,morning,absbias,700,0.05,22,6.007098371089554,10.310147295136252,6.070345608923146,5,median
hourbias,7-10,absbias,700,0.05,22,6.007098371089554,10.310147295136252,6.070345608923146,5,median
hourbias,day,wmape,20,0.3,312,6.007100042899043,10.328498204330359,6.070347259759826,21,median
hourbias,lowday,wmape,20,0.3,312,6.007100042899043,10.328498204330359,6.070347259759826,21,median
hourbias,midday,wmape,20,0.3,312,6.007100042899043,10.328498204330359,6.070347259759826,21,median
hourbias,10-16,wmape,20,0.3,312,6.007100042899043,10.328498204330359,6.070347259759826,21,median
hourbias,16-18,wmape,50,-0.2,30,6.0071001592979965,10.3176551837543,6.070347374698559,5,mean
daybias,lowday,wmape,10,0.1,77,6.007101042621959,10.311334941258952,6.070348246941245,5,mean
daybias,10-16,wmape,10,0.1,77,6.007101042621959,10.311334941258952,6.070348246941245,5,mean
hourbias,evening,absbias,250,0.08,149,6.007101180752107,10.34538444087715,6.070348383338555,1,mean
hourbias,evening,absbias,250,0.08,149,6.007101180752107,10.34538444087715,6.070348383338555,1,median
hourbias,11-15,wmape,10,0.15,438,6.007103725765355,10.324432847685115,6.070350896424674,34,median
hourbias,all,none,0,0.02,2208,6.007105455364877,10.31986393647568,6.070352604326414,13,mean
hourbias,morning,absbias,500,0.03,61,6.00710568176103,10.31796127177711,6.0703528278824335,3,mean
hourbias,7-10,absbias,500,0.03,61,6.00710568176103,10.31796127177711,6.0703528278824335,3,mean
hourbias,all,absbias,700,0.05,119,6.007107329640746,10.310867550232713,6.07035445508954,3,median
hourbias,all,absbias,500,0.1,108,6.007108037316955,10.300309366880782,6.070355153887968,5,median
hourbias,all,wmape,25,0.08,333,6.007108194504334,10.303784823426325,6.070355309103437,3,median
hourbias,day,wmape,20,-0.1,337,6.007108529997241,10.305772653548315,6.070355640387593,3,median
hourbias,evening,absbias,50,0.05,299,6.007109276676598,10.317337881369195,6.070356377699876,13,mean
hourbias,all,wmape,30,0.05,246,6.007109594230813,10.314939067203223,6.070356691270383,5,median
daybias,lowday,absbias,150,0.1,140,6.007114330859473,10.313077810665188,6.070361368478156,3,mean
daybias,10-16,absbias,150,0.1,140,6.007114330859473,10.313077810665188,6.070361368478156,3,mean
hourbias,all,wmape,8,0.03,820,6.007115748620884,10.313977161243718,6.070362768453786,3,median
daybias,midday,wmape,10,0.15,66,6.007116850338883,10.311452732043644,6.070363856350762,5,mean
hourbias,midday,wmape,15,0.2,367,6.007117193288279,10.333318404565155,6.0703641949978655,13,median
hourbias,day,wmape,15,0.2,369,6.007117193288279,10.333318404565155,6.0703641949978655,13,median
hourbias,lowday,wmape,15,0.2,369,6.007117193288279,10.333318404565155,6.0703641949978655,13,median
hourbias,10-16,wmape,15,0.2,369,6.007117193288279,10.333318404565155,6.0703641949978655,13,median
hourbias,11-15,absbias,150,0.2,54,6.007117522736278,10.324314618908817,6.070364520312948,21,median
hourbias,all,wmape,12,0.01,675,6.007119540282017,10.324771149609667,6.070366512548627,1,mean
hourbias,all,wmape,12,0.01,675,6.007119540282017,10.324771149609667,6.070366512548627,1,median
daybias,16-18,wmape,20,-0.15,3,6.007119570230187,10.3025229752396,6.070366542121098,1,mean
hourbias,evening,absbias,150,0.08,124,6.007124405282521,10.311694623845932,6.070371316517822,13,mean
hourbias,morning,absbias,1000,0.08,23,6.007125855607073,10.322098933820607,6.070372748648089,5,mean
hourbias,7-10,absbias,1000,0.08,23,6.007125855607073,10.322098933820607,6.070372748648089,5,mean
hourbias,night,absbias,100,0.02,464,6.00712888002514,10.32773076791591,6.070375735124908,1,mean
hourbias,night,absbias,100,0.02,464,6.00712888002514,10.32773076791591,6.070375735124908,1,median
hourbias,lowday,wmape,10,0.15,478,6.007131107333486,10.324533142690628,6.070377934491729,34,median
hourbias,midday,wmape,10,0.15,478,6.007131107333486,10.324533142690628,6.070377934491729,34,median
hourbias,10-16,wmape,10,0.15,478,6.007131107333486,10.324533142690628,6.070377934491729,34,median
hourbias,all,absbias,500,0.01,472,6.007131553604012,10.328886966757713,6.070378375163802,1,mean
hourbias,all,absbias,500,0.01,472,6.007131553604012,10.328886966757713,6.070378375163802,1,median
daybias,lowday,absbias,150,0.08,140,6.007132432329339,10.313182796324133,6.070379242865541,3,mean
