candidate,group_by,rolling,stat,thr,hours,distop,distthr,alpha,applied,wmape_3m,wmape_14d,wmape_all,bias_3m,delta_3m,delta_14d,delta_all
f_price_lag_48,hour_low,3,mean,-100,day,none,0.0,-0.2,87,6.134003268788904,10.645298202703152,6.19615965545099,-40.480163672917485,-0.023496645194675203,-0.019145245707528957,-0.023201880376712225
f_price_lag_48,hour_low,3,median,-500,midday,ge_rel,0.05,-0.1,58,6.134010473952331,10.666720876978026,6.196166770225826,-40.762153986031414,-0.02348944003124842,0.002277428567344586,-0.023194765601876277
f_rolling_mean_hour_7d,hour_low,3,median,-100,coremid,ge_abs,1000.0,-0.3,5,6.134054882179284,10.664443448410681,6.196210621352698,-39.60431767047429,-0.023445031804294914,0.0,-0.02315091447500439
f_price_lag_48,hour_low,3,mean,-100,coremid,ge_rel,0.1,-0.2,7,6.134065863132817,10.664443448410681,6.1962214645504465,-40.503348466805924,-0.02343405085076178,0.0,-0.023140071277255814
f_price_lag_48,hour_low,3,mean,-100,coremid,ge_rel,0.05,-0.2,12,6.134259504035228,10.664443448410681,6.19641267623265,-40.509600130047644,-0.023240409948351193,0.0,-0.02294885959505244
f_price_lag_48,hour_low,3,mean,-250,coremid,ge_abs,500.0,-0.3,34,6.134333281953838,10.679438504577314,6.196485528609141,-39.102822069730415,-0.02316663202974123,0.014995056166632992,-0.02287600721856098
f_price_lag_48,hour_cr,2,mean,250,coremid,ge_rel,0.1,-0.3,4,6.134536101896158,10.664443448410681,6.19668580418043,-41.05281074292432,-0.022963812087421154,0.0,-0.0226757316472721
f_price_lag_48,hour_cr,2,median,250,coremid,ge_rel,0.1,-0.3,4,6.134536101896158,10.664443448410681,6.19668580418043,-41.05281074292432,-0.022963812087421154,0.0,-0.0226757316472721
f_price_lag_48,hour_low,3,median,-100,day,none,0.0,-0.3,120,6.134542337992126,10.625793134269056,6.196691962044733,-38.34513691510311,-0.022957575991453538,-0.03865031414162523,-0.022669573782969188
f_rolling_mean_hour_7d,hour_low,3,median,-100,coremid,ge_rel,0.05,-0.3,17,6.134669295508891,10.664443448410681,6.196817326882669,-39.18904352860782,-0.022830618474688258,0.0,-0.022544208945033617
f_price_lag_48,hour_low,3,median,-250,day,ge_abs,500.0,-0.2,53,6.134833777377615,10.658070127710985,6.196979745330522,-38.49987345360041,-0.02266613660596395,-0.0063733206996960945,-0.02238179049717992
