3m,14d,all,bias3,low,summer,cap,eve,low_bias,applied,group_by,sb_name,rb_name,rolling,stat,beta,hours,gate,th,source_bins,ratio_bins
6.45515658317079,11.25454871357495,6.513284109650168,-47.24767439737738,51.51508031260189,36.65005456256363,1.558266052465585,2.9894816925930265,2.701086069798944,252,"hour,source_ratio_bin,summer",wide,fine,13,mean,-0.08,all,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.45515828706517,11.264931446632001,6.513285792169235,-47.207864651710494,51.65702688867388,36.94751757572903,1.558266052465585,2.9877080205729323,2.4798588970915936,233,"hour,source_ratio_bin,summer",wide,fine,3,mean,-0.1,all,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.4552111891502815,11.270622525295417,6.513338030599031,-46.96818142207906,51.57489004306225,36.69575554114004,1.558266052465585,2.9894816925930265,1.9090277605625876,304,"hour,source_ratio_bin,summer",wide,fine,5,mean,-0.08,all,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.4552297935541905,11.341467785067884,6.513356401611165,-45.08004695383903,52.487747737063565,37.910478102790485,1.558266052465585,2.996576380673402,12.97297419778946,358,"hour,source_bin",wide,default,3,median,0.15,day,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455248663472296,11.333921922730791,6.513375034806626,-45.81841874753078,52.408615783995494,37.36323319414147,1.558266052465585,2.996576380673402,9.41989953528267,48,"hour,source_bin",wide,default,3,median,0.15,lowday,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455306011204086,11.314425377998361,6.513431663112576,-47.58880525652643,52.08805721080193,37.29962712486057,1.558266052465585,2.9921481331670963,4.572746842410373,319,"hour,source_ratio_bin,summer",wide,fine,2,mean,-0.05,peakerr,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455306011204086,11.314425377998361,6.513431663112576,-47.58880525652643,52.08805721080193,37.29962712486057,1.558266052465585,2.9921481331670963,4.572746842410373,319,"hour,source_ratio_bin,summer",wide,fine,2,median,-0.05,peakerr,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455360509989508,11.296935935346603,6.513485478212116,-46.8722805783386,52.071670215926005,37.366758604153425,1.558266052465585,2.9877080205729323,2.7308008546468256,280,"hour,source_ratio_bin,summer",wide,fine,5,median,-0.1,peakerr,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.4553689117136726,11.28765392517043,6.513493774536864,-47.78890016733352,51.22086620387355,36.380499787707585,1.558266052465585,2.991853148327597,1.6124226970855722,359,"hour,source_ratio_bin",wide,default,2,mean,-0.1,all,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4553689117136726,11.28765392517043,6.513493774536864,-47.78890016733352,51.22086620387355,36.380499787707585,1.558266052465585,2.991853148327597,1.6124226970855722,359,"hour,source_ratio_bin",wide,default,2,median,-0.1,all,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455375273226152,11.343977415893992,6.5135000562443315,-45.18619845287802,52.41308068470998,37.93291750500271,1.558266052465585,2.996576380673402,11.895284498429685,390,"hour,source_bin",wide,default,3,median,0.12,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455381284458284,11.26489760366448,6.513505992065709,-47.06019153559908,51.542090803123564,36.790558012432335,1.558266052465585,2.9894816925930265,3.3768539627330982,230,"hour,source_ratio_bin,summer",wide,fine,5,median,-0.08,all,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455400399918894,11.27644990647787,6.5135248677233495,-47.016992767817996,51.61955340605056,36.790558012432335,1.558266052465585,2.9894816925930265,3.045017140937957,255,"hour,source_ratio_bin,summer",wide,fine,8,median,-0.08,all,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.45541433859538,11.27644990647787,6.513538631539493,-47.01584776025289,51.62177356625438,36.790558012432335,1.558266052465585,2.9894816925930265,3.053150008176961,269,"hour,source_ratio_bin,summer",wide,fine,21,median,-0.08,all,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.45541529804665,11.27644990647787,6.513539578954471,-47.015512544896275,51.621926388190516,36.790558012432335,1.558266052465585,2.9894816925930265,3.055531007285532,258,"hour,source_ratio_bin,summer",wide,fine,13,median,-0.08,all,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.45547680867522,11.352121860087983,6.5136003179337685,-45.03620853918352,52.69834985207724,38.024108340584185,1.558266052465585,2.996576380673402,13.918308710610997,271,"hour,source_bin",wide,default,3,median,0.2,day,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455562386576494,11.347334504165827,6.51368482226244,-45.76213818874001,52.259708629676126,37.69416692188457,1.558266052465585,2.996576380673402,11.820035368661085,249,"hour,source_bin",wide,default,3,median,0.15,lowday,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455626674226201,11.329868755862291,6.513748303425213,-44.83893916271599,52.41914341381396,37.707924923232525,1.558266052465585,2.996576380673402,12.494425181715469,109,"hour,source_bin",wide,default,3,median,0.2,lowday,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455645227907268,11.342360888435628,6.513766624350821,-45.67914195758657,52.32367220620397,37.536661057903395,1.558266052465585,2.996576380673402,12.282707977605952,235,"hour,source_bin",wide,default,3,median,0.15,midday,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455664924540715,11.25688985477602,6.513786073890501,-47.10053951628526,51.682933512526766,37.018340722704814,1.558266052465585,2.9877080205729323,3.617871026323239,206,"hour,source_ratio_bin,summer",wide,fine,5,median,-0.1,all,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455671665704518,11.295455623239096,6.513792730486576,-48.05475756038551,52.039853185704985,37.29270360267098,1.551843564470686,2.9855960311325926,5.559767011196281,222,"hour,source_ratio_bin,summer",wide,fine,2,mean,-0.05,peakerr,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455671665704518,11.295455623239096,6.513792730486576,-48.05475756038551,52.039853185704985,37.29270360267098,1.551843564470686,2.9855960311325926,5.559767011196281,222,"hour,source_ratio_bin,summer",wide,fine,2,median,-0.05,peakerr,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455686133373205,11.346733196497297,6.513807016658725,-45.54346562058057,52.34790643993219,37.77004716298731,1.558266052465585,2.996576380673402,11.51811978291258,295,"hour,source_bin",wide,default,3,median,0.12,lowday,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455694292741031,11.281349017028841,6.513815073667489,-47.33698952017099,51.953432069693626,37.034178449891044,1.558266052465585,2.9877080205729323,2.2598508713684,232,"hour,source_ratio_bin,summer",wide,fine,5,mean,-0.1,peakerr,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455701124569514,11.359118018720839,6.513821819790857,-44.1236242182094,52.870357091673526,38.341568569768356,1.558266052465585,2.996576380673402,15.124062697034963,380,"hour,source_bin",wide,default,3,median,0.2,lowday,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455716773658902,11.351964328195246,6.513837272562814,-44.48958795147889,52.80375143538913,38.1073238344359,1.558266052465585,2.996576380673402,14.946593196878675,351,"hour,source_bin",wide,default,3,median,0.2,lowday,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455744676843975,11.268213465369177,6.513864825703139,-47.94908556372851,51.61918161059064,37.051990041879094,1.5529798469400693,2.992892377453222,4.5471172633478885,644,"hour,source_ratio_bin,summer",wide,default,3,mean,-0.05,all,absbias,250,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455756160666548,11.333921922730791,6.5138761654614505,-45.12521945094152,52.60819457466573,37.36323319414146,1.558266052465585,2.996576380673402,10.207552070494703,53,"hour,source_bin",wide,default,3,median,0.2,day,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.45578153057648,11.286060546106311,6.513901217106502,-47.365464055045855,52.06678082641637,37.18631285859899,1.558266052465585,2.9877080205729323,1.5386602992830698,311,"hour,source_ratio_bin,summer",wide,fine,5,mean,-0.1,peakerr,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455782215477218,11.264870655880571,6.513901893415181,-47.142730344862926,51.54781215904898,36.790558012432335,1.558266052465585,2.9894816925930265,3.4263322135188536,232,"hour,source_ratio_bin,summer",wide,fine,8,median,-0.08,all,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455796154153705,11.264870655880571,6.513915657231323,-47.141585337297826,51.55003231925279,36.790558012432335,1.558266052465585,2.9894816925930265,3.4344650807578576,246,"hour,source_ratio_bin,summer",wide,fine,21,median,-0.08,all,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455797049441042,11.25688985477602,6.513916541287306,-47.074289977808895,51.68065613051772,37.018340722704814,1.558266052465585,2.9877080205729323,3.6540787722503376,214,"hour,source_ratio_bin,summer",wide,fine,8,median,-0.1,all,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455797113604975,11.264870655880571,6.513916604646303,-47.141250121941205,51.55018514118893,36.790558012432335,1.558266052465585,2.9894816925930265,3.4368460798664344,235,"hour,source_ratio_bin,summer",wide,fine,13,median,-0.08,all,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455814884343872,11.25688985477602,6.513934152451731,-47.07285871835251,51.6834968838373,37.018340722704814,1.558266052465585,2.9877080205729323,3.66424485629909,227,"hour,source_ratio_bin,summer",wide,fine,21,median,-0.1,all,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.45581608365796,11.25688985477602,6.513935336720454,-47.07243969915674,51.68368791125748,37.018340722704814,1.558266052465585,2.9877080205729323,3.6672211051848027,216,"hour,source_ratio_bin,summer",wide,fine,13,median,-0.1,all,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455849627722792,11.333921922730791,6.5139684599758425,-45.55204098312439,52.408615783995494,37.36323319414147,1.558266052465585,2.996576380673402,9.41989953528267,53,"hour,source_bin",wide,default,3,median,0.15,day,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455856896317172,11.288518888496245,6.513975637385891,-47.373878083022205,52.00478358657612,37.092831188813015,1.558266052465585,2.9877080205729323,1.785038161383795,255,"hour,source_ratio_bin,summer",wide,fine,5,mean,-0.1,peakerr,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.4558595352697905,11.296026377725015,6.513978243232916,-47.6694732336629,51.6746797025051,37.01441014902851,1.558266052465585,2.992142200623167,4.193694068518078,281,"hour,source_ratio_bin,summer",wide,default,2,mean,-0.05,peakerr,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4558595352697905,11.296026377725015,6.513978243232916,-47.6694732336629,51.6746797025051,37.01441014902851,1.558266052465585,2.992142200623167,4.193694068518078,281,"hour,source_ratio_bin,summer",wide,default,2,median,-0.05,peakerr,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.4558854806489,11.26168380446015,6.514003863127904,-47.27270197587686,51.6287182463895,36.75355320766849,1.558266052465585,2.9877080205729323,1.6739386800162255,251,"hour,source_ratio_bin,summer",wide,fine,3,mean,-0.1,all,wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.455944912223988,11.263297297344788,6.514062549135388,-49.09899391426832,51.55344397338495,37.08806573972236,1.5503808400109753,2.984625923204827,4.21864699385237,220,"hour,source_ratio_bin,summer",wide,default,2,mean,-0.08,peakerr,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455944912223988,11.263297297344788,6.514062549135388,-49.09899391426832,51.55344397338495,37.08806573972236,1.5503808400109753,2.984625923204827,4.21864699385237,220,"hour,source_ratio_bin,summer",wide,default,2,median,-0.08,peakerr,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455961111955351,11.292354675366747,6.514078545641533,-47.56260270510077,51.790875260590575,37.15715877796757,1.5537528700962926,2.9939292726473488,5.551047129867366,644,"hour,source_ratio_bin,summer",wide,default,3,mean,-0.03,all,absbias,250,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455986913866588,11.289589937130128,6.514104023868446,-48.50933400677087,51.635742528481096,37.15208252522142,1.5501068113602836,2.988219229373353,4.7257009221791675,340,"hour,source_ratio_bin,summer",wide,default,2,mean,-0.05,peakerr,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.455986913866588,11.289589937130128,6.514104023868446,-48.50933400677087,51.635742528481096,37.15208252522142,1.5501068113602836,2.988219229373353,4.7257009221791675,340,"hour,source_ratio_bin,summer",wide,default,2,median,-0.05,peakerr,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456044966489719,11.285396992868813,6.514161348222894,-48.0624759317216,51.81851345237801,37.17649333649932,1.5516034842647466,2.9883165527672793,5.361606848451407,193,"hour,source_ratio_bin,summer",wide,default,3,mean,-0.05,peakerr,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456058379721282,11.352477230946043,6.514174593185808,-44.81789103853198,52.537701979276854,38.08616165428984,1.558266052465585,2.996576380673402,13.106076322906667,380,"hour,source_bin",wide,default,3,median,0.15,lowday,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456067884256115,11.264143978476332,6.514183978486493,-48.60647878124372,52.10454495886776,37.22592931940988,1.5511104306029002,2.9800514560133045,4.035777785401628,196,"hour,source_ratio_bin,summer",wide,fine,3,mean,-0.1,peakerr,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.456094958500526,11.330882047579417,6.514210713085195,-45.351458032211596,52.22681302412433,37.62175199095975,1.558266052465585,2.996576380673402,11.135054368698235,109,"hour,source_bin",wide,default,3,median,0.15,lowday,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456132422573246,11.282413232218323,6.514247707172071,-48.75956804270549,51.51352962273933,37.022299917909535,1.5630749384577716,2.9881753561465283,3.6056768347132184,516,"hour,source_ratio_bin,summer",wide,default,2,mean,-0.05,peakerr,wmape,10,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456132422573246,11.282413232218323,6.514247707172071,-48.75956804270549,51.51352962273933,37.022299917909535,1.5630749384577716,2.9881753561465283,3.6056768347132184,516,"hour,source_ratio_bin,summer",wide,default,2,median,-0.05,peakerr,wmape,10,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456164876606843,11.266015085320635,6.514279754070642,-47.81593403037279,51.81851345237801,37.17649333649932,1.5532675714873192,2.9917754749169894,5.361606848451407,307,"hour,source_ratio_bin,summer",wide,default,3,mean,-0.05,all,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.45618331209475,11.263018432638965,6.514297958285818,-46.891281456584984,51.582729276970085,36.70739978123038,1.558266052465585,2.9877080205729323,0.7033032808519422,310,"hour,source_ratio_bin,summer",wide,fine,21,mean,-0.1,all,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.45619440589381,11.272136962656797,6.514308912913451,-47.1777004489116,51.6397971973875,36.88907098930014,1.558266052465585,2.9894816925930265,3.333895518561017,233,"hour,source_ratio_bin,summer",wide,fine,3,mean,-0.08,all,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.456236674502218,11.263018432638965,6.51435065126324,-46.89622313951491,51.59122887114302,36.70739978123038,1.558266052465585,2.9877080205729323,0.6682030313593325,310,"hour,source_ratio_bin,summer",wide,fine,13,mean,-0.1,all,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.456263546796566,11.342073657848605,6.514377186445336,-45.47194729398164,52.341809832500466,37.830754738811294,1.558266052465585,2.996576380673402,11.08808994877837,390,"hour,source_bin",wide,default,3,median,0.1,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.45626699300398,11.299881704650543,6.514380589420165,-46.90124279892739,52.037085657762425,37.31449736173807,1.558266052465585,2.9894816925930265,3.556453153026226,280,"hour,source_ratio_bin,summer",wide,fine,5,median,-0.08,peakerr,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.456277368801489,11.34711196305185,6.5143908350535575,-45.092363838484104,52.487747737063565,37.910478102790485,1.558266052465585,2.996576380673402,12.97297419778946,351,"hour,source_bin",wide,default,3,median,0.15,lowday,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.45629963388784,11.300338624634731,6.514412820824966,-48.16468670321306,52.20764563479323,37.38465051677972,1.558266052465585,2.9877198856607916,2.256827389669143,319,"hour,source_ratio_bin,summer",wide,fine,2,mean,-0.1,peakerr,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.45629963388784,11.300338624634731,6.514412820824966,-48.16468670321306,52.20764563479323,37.38465051677972,1.558266052465585,2.9877198856607916,2.256827389669143,319,"hour,source_ratio_bin,summer",wide,fine,2,median,-0.1,peakerr,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.456301026097109,11.347480506082205,6.514414195569004,-44.79318997811817,52.562869125300146,38.12401897885201,1.558266052465585,2.996576380673402,13.273111100100145,409,"hour,source_bin",wide,default,3,median,0.15,day,wmape,10,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456323720906816,11.268831884283875,6.514436605672899,-47.57961916183832,51.66552198787443,36.991402225982505,1.558266052465585,2.992142200623167,4.02738928557397,531,"hour,source_ratio_bin,summer",wide,default,3,mean,-0.05,all,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456364087592044,11.262894725151138,6.514476465959085,-46.87738323224596,51.58169128767476,36.70739978123038,1.558266052465585,2.9877080205729323,0.7170755042255478,305,"hour,source_ratio_bin,summer",wide,fine,8,mean,-0.1,all,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.456368862157509,11.340607356362046,6.514481180627748,-45.8126765562253,52.29003081737578,37.695029453798476,1.558266052465585,2.996576380673402,10.773786019180775,300,"hour,source_bin",wide,default,3,median,0.1,day,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456386249949173,11.303627438612153,6.514498350290006,-47.40356732458217,51.584374547166924,36.847348716499,1.558266052465585,2.9942147645004997,4.231683926298388,359,"hour,source_ratio_bin",wide,default,2,mean,-0.05,all,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456386249949173,11.303627438612153,6.514498350290006,-47.40356732458217,51.584374547166924,36.847348716499,1.558266052465585,2.9942147645004997,4.231683926298388,359,"hour,source_ratio_bin",wide,default,2,median,-0.05,all,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456391018167038,11.272487723993219,6.514503058690699,-47.470799982137976,52.10678578078102,37.22220314203247,1.5560607232083168,2.9850127850138244,4.52607441183795,177,"hour,source_ratio_bin,summer",wide,fine,8,mean,-0.1,peakerr,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.456401644425848,11.339685201578636,6.514513551643361,-45.44417586297117,52.37311729093934,37.79237066380323,1.558266052465585,2.996576380673402,11.788802798335913,358,"hour,source_bin",wide,default,3,median,0.12,day,wmape,15,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.456422735336891,11.295381363947817,6.514534377969461,-47.76635946430657,52.04753816967717,37.223319557578606,1.5532713491394028,2.987783373667072,5.5233933983822325,196,"hour,source_ratio_bin,summer",wide,fine,3,mean,-0.05,peakerr,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
