3m,14d,all,bias3,low,summer,cap,eve,applied,rolling_window,stat,adv_thr,alpha,hours_name,hours
6.3643146877877355,11.09504706661097,6.423581823540443,-49.96126763022735,49.12904069166653,34.531003259426754,1.5505500562664434,2.9494456441532266,75,8,mean,-250,0.05,day,day
6.364331297198174,11.087453350083182,6.423598224586251,-49.280713518216665,48.9757242012356,34.361923247081236,1.552001643056154,2.9517158328497177,168,8,median,-100,-0.1,peakerr,peakerr
6.364349152158977,11.110050458967061,6.4236158555570215,-48.29904139308901,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,55,3,mean,-250,0.1,h78917,"7-9,17"
6.364352056688763,11.090985212042929,6.423618723649555,-49.31848295871534,49.12753428501419,34.34662188394294,1.5505500562664434,2.9494456441532266,10,13,mean,-250,-0.1,h789111718,"7-9,11,17,18"
6.364358785823788,11.10542962181904,6.423625368367753,-48.09468703420113,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,115,2,mean,-500,0.05,h78917,"7-9,17"
6.364358785823788,11.10542962181904,6.423625368367753,-48.09468703420113,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,115,2,median,-500,0.05,h78917,"7-9,17"
6.364358961293365,11.090985212042929,6.423625541636069,-49.67498223003874,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,6,13,mean,0,0.1,peakerr,peakerr
6.364361958846361,11.094381296509018,6.423628501584837,-49.55673241628297,49.12235714704863,34.34157742469219,1.5505500562664434,2.9494456441532266,11,5,median,100,0.05,peakerr,peakerr
6.364362775057379,11.066188264348034,6.423629307556509,-49.23746386587713,49.12576209697405,34.34662188394294,1.5712249033509957,2.9649391372896394,292,5,median,-500,0.05,night,night
6.3643782560089495,11.090985212042929,6.423644594299935,-49.38593203016405,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,21,mean,-250,-0.1,h789111718,"7-9,11,17,18"
6.364385175698449,11.090985212042929,6.423651427182106,-49.38541432740488,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,5,median,500,0.2,day,day
6.364385175698449,11.090985212042929,6.423651427182106,-49.38541432740488,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,5,median,500,0.3,day,day
6.364385175698449,11.090985212042929,6.423651427182106,-49.38541432740488,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,1,5,median,500,0.5,day,day
6.364414888049384,11.090298600077617,6.423680766792353,-49.91647951195468,49.12576209697405,34.34662188394294,1.5505500562664434,2.948955337185463,124,21,median,-250,0.05,night,night
6.364416754348948,11.084566385337205,6.423682609679234,-49.30793461368039,49.12576209697405,34.34662188394294,1.5505500562664434,2.9451654696404197,10,5,mean,100,-0.1,night,night
6.364421045484598,11.090482890696592,6.423686846982697,-49.53173126375906,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,4,5,median,250,0.05,peakerr,peakerr
6.3644249741978225,11.0901627087646,6.423690726410314,-49.804365360123796,49.12904069166653,34.531003259426754,1.5558826674094777,2.9530269788236576,106,8,mean,-250,0.05,peakerr,peakerr
6.3644596799052895,11.090985212042929,6.42372499673556,-50.05769960925266,49.03539785257616,34.34662188394294,1.5505500562664434,2.9494456441532266,43,13,mean,-100,0.05,peakerr,peakerr
6.364467080776061,11.090825921453703,6.423732304762597,-49.46448967826316,49.12235714704863,34.34157742469219,1.5505500562664434,2.9494456441532266,5,5,median,100,0.05,day,day
6.364473582167318,11.081680182611617,6.423738724594065,-50.20855830945249,49.12576209697405,34.34662188394294,1.546868703333212,2.9441919245010086,81,3,median,0,-0.05,evening,evening
6.364473902096181,11.090985212042929,6.423739040509427,-49.22403098563021,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,5,21,mean,-100,-0.05,peakerr,peakerr
6.364483232197614,11.070799814639718,6.423748253564976,-48.73530245412366,48.8674909568262,34.27422366073624,1.5377418186627674,2.942892003700178,196,8,mean,-500,-0.05,peakerr,peakerr
6.36448845783497,11.090985212042929,6.4237534136468435,-49.535508125343114,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,2,5,median,250,0.05,day,day
6.364510643350144,11.075773601336222,6.423775320845292,-49.39334919720272,49.12576209697405,34.34662188394294,1.5505500562664434,2.9442856028898405,2,5,median,100,-0.2,evening,evening
6.364555163831318,11.09300634812319,6.423819282818158,-49.28541359718613,49.126015414027876,34.34699717508774,1.5505500562664434,2.9494456441532266,8,3,median,500,-0.2,peakerr,peakerr
6.364596861642603,11.084609495815814,6.423860457531461,-49.67521061791549,49.031136265373505,34.30183277930755,1.5579598117428144,2.950620593051514,280,8,median,-100,-0.05,all,all
6.36463561006895,11.090985212042929,6.423898719859779,-49.4003506145535,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,2,21,mean,0,-0.05,night,night
6.364638165436511,11.098032771338765,6.42390124317032,-48.91801049711176,49.349732563649795,34.678435836353906,1.5505500562664434,2.9494456441532266,49,3,mean,-250,0.05,morning,morning
6.364672388792424,11.090985212042929,6.4239350371951,-49.704565459711496,49.12576209697405,34.34662188394294,1.5505500562664434,2.9446944417686596,7,21,mean,-250,-0.2,evening,evening
6.364681497092467,11.090985212042929,6.423944031231751,-49.465906939135344,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,12,21,mean,-500,-0.2,morning,morning
6.364681497092467,11.090985212042929,6.423944031231751,-49.465906939135344,49.12576209697405,34.34662188394294,1.5505500562664434,2.9494456441532266,12,21,mean,-500,-0.2,h78917,"7-9,17"
