kind,hours,gate,threshold,beta,applied,wmape_3m,wmape_14d,wmape_all,rolling,stat
hourbias,lowday,wmape,20,-0.1,410,6.017002903429732,10.348899850560912,6.080125889156349,3,mean
hourbias,10-16,wmape,20,-0.1,410,6.017002903429732,10.348899850560912,6.080125889156349,3,mean
hourbias,day,wmape,12,0.2,454,6.0170042201336456,10.358164083207665,6.080127189342245,34,median
hourbias,lowday,wmape,12,0.2,454,6.0170042201336456,10.358164083207665,6.080127189342245,34,median
hourbias,midday,wmape,12,0.2,454,6.0170042201336456,10.358164083207665,6.080127189342245,34,median
hourbias,10-16,wmape,12,0.2,454,6.0170042201336456,10.358164083207665,6.080127189342245,34,median
hourbias,night,wmape,10,0.1,222,6.017006911438107,10.360186115734654,6.080129846884361,3,mean
hourbias,lowday,wmape,20,-0.15,410,6.01700713898555,10.353401343231194,6.080130071577227,3,mean
hourbias,10-16,wmape,20,-0.15,410,6.01700713898555,10.353401343231194,6.080130071577227,3,mean
hourbias,12-13,none,0,-0.2,184,6.01700890831997,10.309521806271064,6.080131818715392,3,mean
hourbias,12-13,wmape,40,-0.15,91,6.017010104951535,10.337437739093126,6.080133000335246,3,mean
hourbias,11-15,wmape,30,-0.2,250,6.017012038211714,10.360927477644985,6.080134909342725,2,mean
hourbias,11-15,wmape,30,-0.2,250,6.017012038211714,10.360927477644985,6.080134909342725,2,median
hourbias,nooneve,wmape,50,-0.2,191,6.017013151863668,10.334517814913518,6.080136009023942,2,mean
hourbias,nooneve,wmape,50,-0.2,191,6.017013151863668,10.334517814913518,6.080136009023942,2,median
hourbias,12-13,wmape,5,-0.2,176,6.017015223960185,10.309521806271064,6.080138055126062,3,mean
hourbias,midday,wmape,12,0.2,452,6.017027398274463,10.360716984238955,6.080150076713875,21,median
hourbias,morning,wmape,40,-0.1,40,6.017033811252644,10.32061736021126,6.080156409241408,2,mean
hourbias,7-10,wmape,40,-0.1,40,6.017033811252644,10.32061736021126,6.080156409241408,2,mean
hourbias,8-10,wmape,40,-0.1,40,6.017033811252644,10.32061736021126,6.080156409241408,2,mean
hourbias,morning,wmape,40,-0.1,40,6.017033811252644,10.32061736021126,6.080156409241408,2,median
hourbias,7-10,wmape,40,-0.1,40,6.017033811252644,10.32061736021126,6.080156409241408,2,median
hourbias,8-10,wmape,40,-0.1,40,6.017033811252644,10.32061736021126,6.080156409241408,2,median
hourbias,evening,absbias,500,0.15,44,6.017035346212098,10.326104931241343,6.080157924944833,3,median
hourbias,12-13,wmape,50,-0.3,102,6.017037343298307,10.332332119529054,6.080159896977647,8,mean
hourbias,lowday,wmape,30,-0.05,305,6.017042686220503,10.339163118534515,6.080165172873019,2,mean
hourbias,10-16,wmape,30,-0.05,305,6.017042686220503,10.339163118534515,6.080165172873019,2,mean
hourbias,lowday,wmape,30,-0.05,305,6.017042686220503,10.339163118534515,6.080165172873019,2,median
hourbias,10-16,wmape,30,-0.05,305,6.017042686220503,10.339163118534515,6.080165172873019,2,median
hourbias,lowday,wmape,40,-0.1,264,6.017043779917778,10.347683513335186,6.080166252849889,2,mean
hourbias,10-16,wmape,40,-0.1,264,6.017043779917778,10.347683513335186,6.080166252849889,2,mean
hourbias,lowday,wmape,40,-0.1,264,6.017043779917778,10.347683513335186,6.080166252849889,2,median
hourbias,10-16,wmape,40,-0.1,264,6.017043779917778,10.347683513335186,6.080166252849889,2,median
hourbias,midday,wmape,30,-0.15,307,6.017044451095182,10.361092306116833,6.080166915607392,3,mean
hourbias,midday,wmape,30,-0.2,307,6.017045921213386,10.367605992035807,6.080168367282999,3,mean
hourbias,evening,absbias,50,0.1,299,6.0170484119030645,10.348097187969326,6.080170826727038,13,mean
hourbias,day,wmape,20,-0.08,384,6.017070606730293,10.318662520520016,6.0801927431207226,2,mean
hourbias,day,wmape,20,-0.08,384,6.017070606730293,10.318662520520016,6.0801927431207226,2,median
hourbias,nooneve,wmape,50,-0.05,191,6.017076922922977,10.330973631811268,6.08019898007693,2,mean
hourbias,nooneve,wmape,50,-0.05,191,6.017076922922977,10.330973631811268,6.08019898007693,2,median
hourbias,nooneve,wmape,40,-0.2,224,6.0170928738042475,10.36157171014982,6.0802147308548005,2,mean
hourbias,nooneve,wmape,40,-0.2,224,6.0170928738042475,10.36157171014982,6.0802147308548005,2,median
hourbias,all,wmape,50,-0.15,283,6.017105812951687,10.366813800682918,6.080227507680963,3,mean
hourbias,12-13,wmape,25,-0.15,121,6.017115685639441,10.327076893840308,6.080237256516099,3,mean
hourbias,day,wmape,50,-0.3,130,6.017119618181356,10.336658273952661,6.080241139724374,5,median
hourbias,lowday,wmape,50,-0.3,130,6.017119618181356,10.336658273952661,6.080241139724374,5,median
hourbias,10-16,wmape,50,-0.3,130,6.017119618181356,10.336658273952661,6.080241139724374,5,median
hourbias,day,wmape,20,-0.1,384,6.017124549421336,10.315786940903909,6.0802460091020745,2,mean
hourbias,day,wmape,20,-0.1,384,6.017124549421336,10.315786940903909,6.0802460091020745,2,median
hourbias,morning,wmape,40,-0.15,40,6.017131031134451,10.320057232943345,6.080252409502262,2,mean
hourbias,7-10,wmape,40,-0.15,40,6.017131031134451,10.320057232943345,6.080252409502262,2,mean
hourbias,8-10,wmape,40,-0.15,40,6.017131031134451,10.320057232943345,6.080252409502262,2,mean
hourbias,morning,wmape,40,-0.15,40,6.017131031134451,10.320057232943345,6.080252409502262,2,median
hourbias,7-10,wmape,40,-0.15,40,6.017131031134451,10.320057232943345,6.080252409502262,2,median
hourbias,8-10,wmape,40,-0.15,40,6.017131031134451,10.320057232943345,6.080252409502262,2,median
hourbias,all,wmape,50,-0.15,414,6.0171322149635245,10.34218454544499,6.080253578480231,8,mean
hourbias,peakerr,wmape,50,-0.2,239,6.017137610283678,10.371624976847036,6.08025890611623,3,mean
hourbias,12-13,wmape,25,-0.1,113,6.017138960004999,10.329662866251509,6.080260238905331,2,mean
hourbias,12-13,wmape,25,-0.1,113,6.017138960004999,10.329662866251509,6.080260238905331,2,median
daybias,peakerr,absbias,50,0.3,377,6.017142953304302,10.361298871079416,6.080264182108795,30,mean
hourbias,all,wmape,50,-0.2,483,6.017150223092604,10.353572228342586,6.080271360697788,13,mean
hourbias,night,wmape,12,0.05,152,6.017168254609387,10.358418224784026,6.080289166009649,1,mean
hourbias,night,wmape,12,0.05,152,6.017168254609387,10.358418224784026,6.080289166009649,1,median
hourbias,night,wmape,10,0.08,239,6.017172836551565,10.35258185022245,6.080293690471479,5,mean
hourbias,day,wmape,40,-0.2,270,6.017196917355418,10.353206773512534,6.080317469182258,2,mean
hourbias,day,wmape,40,-0.2,270,6.017196917355418,10.353206773512534,6.080317469182258,2,median
hourbias,peakerr,absbias,150,0.05,400,6.017197931309476,10.355437450434927,6.08031847041629,21,mean
hourbias,day,wmape,20,-0.1,421,6.01721462536356,10.340552367124888,6.080334955043889,3,mean
hourbias,all,wmape,40,-0.2,507,6.01721839515046,10.354529051040693,6.080338677538906,13,mean
hourbias,12-13,absbias,50,-0.2,128,6.017221030852226,10.30887190358848,6.080341280175864,3,mean
hourbias,12-13,none,0,-0.15,184,6.01722997056039,10.316894878862671,6.080350107735615,3,mean
hourbias,12-13,wmape,5,-0.15,176,6.017234707290552,10.316894878862671,6.080354785043617,3,mean
hourbias,night,wmape,15,0.05,122,6.017235835590677,10.364134229409693,6.080355899189245,1,mean
hourbias,night,wmape,15,0.05,122,6.017235835590677,10.364134229409693,6.080355899189245,1,median
hourbias,night,wmape,10,0.08,198,6.017240470641359,10.357883346501714,6.080360476093332,2,mean
hourbias,night,wmape,10,0.08,198,6.017240470641359,10.357883346501714,6.080360476093332,2,median
hourbias,night,absbias,700,0.05,108,6.017246531340921,10.360935032305827,6.080366460761572,1,mean
hourbias,night,absbias,700,0.05,108,6.017246531340921,10.360935032305827,6.080366460761572,1,median
hourbias,evening,absbias,100,0.1,203,6.017258901222764,10.346242149769887,6.080378675463562,13,mean
hourbias,midday,wmape,20,-0.2,371,6.017300814236461,10.35968947024566,6.080420062679566,3,mean
daybias,peakerr,absbias,50,0.2,377,6.017304380887182,10.360350891776493,6.080423584586743,30,mean
hourbias,8-10,wmape,30,-0.1,44,6.0173145519456686,10.328504902161736,6.080433628049559,2,mean
hourbias,8-10,wmape,30,-0.1,44,6.0173145519456686,10.328504902161736,6.080433628049559,2,median
hourbias,peakerr,wmape,50,-0.3,282,6.017314918416348,10.391468241713273,6.080433989922874,5,mean
hourbias,12-13,absbias,50,-0.3,98,6.017323025427211,10.339911983451808,6.0804419952314905,13,mean
hourbias,lowday,wmape,40,-0.08,264,6.01732600656594,10.345757947420074,6.08044493897191,2,mean
hourbias,10-16,wmape,40,-0.08,264,6.01732600656594,10.345757947420074,6.08044493897191,2,mean
hourbias,lowday,wmape,40,-0.08,264,6.01732600656594,10.345757947420074,6.08044493897191,2,median
hourbias,10-16,wmape,40,-0.08,264,6.01732600656594,10.345757947420074,6.08044493897191,2,median
hourbias,peakerr,wmape,40,-0.1,270,6.017332836628897,10.358959776811922,6.0804516833519,3,mean
hourbias,peakerr,absbias,50,0.05,820,6.0173518314802115,10.360058045854728,6.080470439913286,21,mean
hourbias,lowday,wmape,25,-0.05,335,6.017365053508083,10.336666517192807,6.080483496071153,2,mean
hourbias,10-16,wmape,25,-0.05,335,6.017365053508083,10.336666517192807,6.080483496071153,2,mean
hourbias,lowday,wmape,25,-0.05,335,6.017365053508083,10.336666517192807,6.080483496071153,2,median
hourbias,10-16,wmape,25,-0.05,335,6.017365053508083,10.336666517192807,6.080483496071153,2,median
hourbias,peakerr,none,0,0.05,1196,6.017367705464521,10.360450295469153,6.080486114758864,21,mean
hourbias,midday,wmape,25,-0.15,331,6.0173793290675475,10.366733047310172,6.080497592544086,3,mean
hourbias,peakerr,wmape,40,-0.1,372,6.017381528952319,10.3468422262266,6.0804997648313615,8,mean
hourbias,12-13,absbias,50,-0.15,128,6.017389070860837,10.316407451850731,6.080507212126827,3,mean
hourbias,day,wmape,20,-0.15,421,6.017404650659438,10.341475705216858,6.080522596477249,3,mean
hourbias,night,absbias,150,0.03,413,6.01742361558851,10.361903436648179,6.080541323491768,1,mean
hourbias,night,absbias,150,0.03,413,6.01742361558851,10.361903436648179,6.080541323491768,1,median
hourbias,all,wmape,40,-0.3,315,6.017426641179086,10.389413096638279,6.0805443111263875,2,mean
hourbias,all,wmape,40,-0.3,315,6.017426641179086,10.389413096638279,6.0805443111263875,2,median
hourbias,midday,wmape,40,-0.1,238,6.017437549600298,10.358648603773197,6.080555082701729,2,mean
hourbias,midday,wmape,40,-0.1,238,6.017437549600298,10.358648603773197,6.080555082701729,2,median
hourbias,lowday,wmape,30,-0.1,339,6.017438077619306,10.354883340650398,6.080555604096753,3,mean
hourbias,10-16,wmape,30,-0.1,339,6.017438077619306,10.354883340650398,6.080555604096753,3,mean
hourbias,evening,absbias,50,0.08,305,6.017438614139016,10.358336024576111,6.080556133885837,2,mean
hourbias,evening,absbias,50,0.08,305,6.017438614139016,10.358336024576111,6.080556133885837,2,median
hourbias,day,wmape,40,-0.1,278,6.017446703915256,10.352171407583725,6.080564122176041,3,mean
hourbias,11-15,wmape,12,0.3,410,6.017451945679459,10.361906099256975,6.080569298182445,21,median
hourbias,evening,none,0,0.08,460,6.017451955870994,10.35859763237582,6.080569308246128,2,mean
hourbias,evening,none,0,0.08,460,6.017451955870994,10.35859763237582,6.080569308246128,2,median
hourbias,11-15,wmape,40,-0.1,215,6.017454161597598,10.359782365243394,6.080571486301946,2,mean
hourbias,11-15,wmape,40,-0.1,215,6.017454161597598,10.359782365243394,6.080571486301946,2,median
hourbias,12-13,wmape,10,-0.2,167,6.017457595662821,10.309521806271064,6.080574877286908,3,mean
hourbias,evening,absbias,50,0.1,305,6.017459318499535,10.363734983780686,6.080576578510678,2,mean
hourbias,evening,absbias,50,0.1,305,6.017459318499535,10.363734983780686,6.080576578510678,2,median
hourbias,peakerr,wmape,50,-0.1,349,6.017464187706125,10.345947947746636,6.080581386633196,8,mean
hourbias,night,wmape,10,0.08,222,6.017467980400001,10.358603072641037,6.080585131747824,3,mean
hourbias,day,wmape,10,0.15,491,6.017476364624035,10.360039004442559,6.08059341079198,21,median
hourbias,morning,wmape,40,-0.08,40,6.017476883935689,10.324431802950397,6.080593923588884,2,mean
hourbias,7-10,wmape,40,-0.08,40,6.017476883935689,10.324431802950397,6.080593923588884,2,mean
hourbias,8-10,wmape,40,-0.08,40,6.017476883935689,10.324431802950397,6.080593923588884,2,mean
hourbias,morning,wmape,40,-0.08,40,6.017476883935689,10.324431802950397,6.080593923588884,2,median
hourbias,7-10,wmape,40,-0.08,40,6.017476883935689,10.324431802950397,6.080593923588884,2,median
hourbias,8-10,wmape,40,-0.08,40,6.017476883935689,10.324431802950397,6.080593923588884,2,median
hourbias,all,wmape,40,-0.15,325,6.017480782373869,10.372941426989266,6.080597773121254,3,mean
hourbias,day,wmape,50,-0.3,176,6.017485290908336,10.342695442561483,6.080602225096272,3,median
hourbias,lowday,wmape,50,-0.3,176,6.017485290908336,10.342695442561483,6.080602225096272,3,median
hourbias,10-16,wmape,50,-0.3,176,6.017485290908336,10.342695442561483,6.080602225096272,3,median
hourbias,evening,none,0,0.08,460,6.0174861068405585,10.349052400004568,6.080603030792643,13,mean
hourbias,evening,absbias,500,0.08,44,6.017496213512661,10.33116321869496,6.080613010676801,3,median
hourbias,evening,none,0,0.1,460,6.017498457581942,10.364092097575261,6.080615226594292,2,mean
hourbias,evening,none,0,0.1,460,6.017498457581942,10.364092097575261,6.080615226594292,2,median
hourbias,day,wmape,40,-0.3,163,6.017504780162073,10.337562906195041,6.080621469857814,5,median
hourbias,lowday,wmape,40,-0.3,163,6.017504780162073,10.337562906195041,6.080621469857814,5,median
hourbias,10-16,wmape,40,-0.3,163,6.017504780162073,10.337562906195041,6.080621469857814,5,median
hourbias,day,wmape,10,0.15,482,6.017514526290514,10.358162847363868,6.080631093721321,34,median
hourbias,evening,none,0,0.2,460,6.017525391837697,10.347853861623067,6.080641822960489,13,median
hourbias,midday,wmape,25,-0.2,331,6.017529156759137,10.37512698029359,6.080645540651086,3,mean
hourbias,day,wmape,25,-0.15,345,6.017530907978293,10.319026500982668,6.0806472699012435,2,mean
hourbias,day,wmape,25,-0.15,345,6.017530907978293,10.319026500982668,6.0806472699012435,2,median
hourbias,peakerr,wmape,40,-0.15,426,6.017534422758916,10.356042517446745,6.080650740589032,13,mean
hourbias,12-13,wmape,30,-0.08,104,6.017547196345847,10.339973536104266,6.080663353931639,2,mean
hourbias,12-13,wmape,30,-0.08,104,6.017547196345847,10.339973536104266,6.080663353931639,2,median
hourbias,all,wmape,40,-0.15,447,6.01754763505522,10.347545349271687,6.0806637871374125,8,mean
hourbias,day,wmape,25,-0.05,345,6.017551022557577,10.33082769179663,6.080667132143639,2,mean
hourbias,day,wmape,25,-0.05,345,6.017551022557577,10.33082769179663,6.080667132143639,2,median
hourbias,8-10,wmape,30,-0.15,44,6.017552142173986,10.331888545869058,6.080668237714488,2,mean
hourbias,8-10,wmape,30,-0.15,44,6.017552142173986,10.331888545869058,6.080668237714488,2,median
hourbias,nooneve,absbias,700,0.05,112,6.01756377041547,10.37300426333303,6.080679720079979,3,mean
hourbias,12-13,wmape,10,-0.15,167,6.017566486067529,10.316894878862671,6.080682401664251,3,mean
hourbias,11-15,wmape,12,0.3,417,6.017570338100555,10.357971313498103,6.080686205373621,34,median
hourbias,night,wmape,8,0.15,299,6.017576004987638,10.363110879974782,6.080691801169748,5,mean
hourbias,11-15,wmape,30,-0.08,250,6.017578380320417,10.349829186451721,6.080694146704039,2,mean
hourbias,11-15,wmape,30,-0.08,250,6.017578380320417,10.349829186451721,6.080694146704039,2,median
hourbias,all,absbias,400,0.08,173,6.01758533192624,10.343922474076345,6.080701011102143,5,median
hourbias,night,absbias,100,0.03,464,6.01759588728241,10.363232689691507,6.080711434041637,1,mean
hourbias,night,absbias,100,0.03,464,6.01759588728241,10.363232689691507,6.080711434041637,1,median
hourbias,all,absbias,500,0.05,108,6.0176014234330415,10.347162229483828,6.080716900741399,5,median
hourbias,day,wmape,12,0.3,454,6.017614807629433,10.361887137583416,6.0807301170333865,21,median
hourbias,lowday,wmape,12,0.3,454,6.017614807629433,10.361887137583416,6.0807301170333865,21,median
hourbias,10-16,wmape,12,0.3,454,6.017614807629433,10.361887137583416,6.0807301170333865,21,median
hourbias,nooneve,wmape,10,0.03,707,6.0176420154556665,10.365422945334824,6.080756983538131,3,mean
hourbias,all,wmape,40,-0.1,325,6.017642413654594,10.361542678220099,6.080757376741663,3,mean
hourbias,night,wmape,8,0.1,272,6.01765033274197,10.35544642008918,6.080765196484287,3,mean
hourbias,all,wmape,30,-0.15,379,6.01765090598873,10.326004187165758,6.080765762539682,2,mean
hourbias,all,wmape,30,-0.15,379,6.01765090598873,10.326004187165758,6.080765762539682,2,median
hourbias,evening,absbias,100,0.2,111,6.017653518930399,10.346435104922323,6.080768342702063,13,median
hourbias,all,absbias,100,0.05,880,6.0176566468109804,10.356717957887449,6.0807714313434635,21,mean
hourbias,lowday,wmape,25,-0.15,368,6.017659330493361,10.367342488240174,6.080774081359116,3,mean
hourbias,10-16,wmape,25,-0.15,368,6.017659330493361,10.367342488240174,6.080774081359116,3,mean
hourbias,lowday,wmape,30,-0.2,339,6.017663928472027,10.37386480739994,6.080778621656256,3,mean
hourbias,10-16,wmape,30,-0.2,339,6.017663928472027,10.37386480739994,6.080778621656256,3,mean
hourbias,nooneve,absbias,700,0.03,112,6.017665419586643,10.363839592462147,6.080780094064879,3,mean
hourbias,lowday,wmape,20,-0.08,410,6.017667676821383,10.350863517085553,6.080782322982664,3,mean
hourbias,10-16,wmape,20,-0.08,410,6.017667676821383,10.350863517085553,6.080782322982664,3,mean
hourbias,all,absbias,50,0.05,1394,6.017668913889214,10.358500777596712,6.080783544531511,21,mean
hourbias,12-13,wmape,50,-0.15,80,6.017671271073014,10.343394729726143,6.080785872144501,3,mean
hourbias,all,none,0,0.05,2208,6.017679707917538,10.358843065919826,6.080794203149024,21,mean
hourbias,midday,wmape,12,0.3,452,6.01768246932633,10.361887137583416,6.080796929916012,21,median
hourbias,evening,absbias,400,0.1,57,6.0176892661627,10.324691998724456,6.080803641486244,3,median
hourbias,night,wmape,10,0.05,198,6.017692034271983,10.352815684238225,6.080806374869665,2,mean
hourbias,night,wmape,10,0.05,198,6.017692034271983,10.352815684238225,6.080806374869665,2,median
hourbias,evening,absbias,50,0.08,299,6.0176935426538565,10.349195506410442,6.080807864328926,13,mean
hourbias,12-13,wmape,25,-0.3,138,6.017697979853944,10.338197478149615,6.080812245864451,5,mean
hourbias,8-10,wmape,30,-0.08,44,6.017701476490109,10.330741836510777,6.080815698635403,2,mean
hourbias,8-10,wmape,30,-0.08,44,6.017701476490109,10.330741836510777,6.080815698635403,2,median
hourbias,peakerr,absbias,100,0.05,569,6.017705685072908,10.358555669835996,6.080819854421639,21,mean
daybias,peakerr,absbias,50,0.15,377,6.017705776446868,10.359876902125032,6.080819944649315,30,mean
daybias,peakerr,absbias,150,0.3,78,6.017716275064313,10.35845493317065,6.080830311561869,21,mean
daybias,peakerr,absbias,150,0.3,78,6.017716275064313,10.35845493317065,6.080830311561869,30,mean
hourbias,all,wmape,50,-0.1,283,6.017718630686632,10.358596400290846,6.080832637632967,3,mean
hourbias,all,absbias,400,0.03,173,6.017720160476355,10.350622759569696,6.080834148231516,5,median
hourbias,lowday,wmape,25,-0.1,368,6.017727474246287,10.358643834779288,6.08084137025039,3,mean
hourbias,10-16,wmape,25,-0.1,368,6.017727474246287,10.358643834779288,6.08084137025039,3,mean
hourbias,evening,absbias,150,0.15,124,6.017731595204427,10.341492792138675,6.080845439511216,13,mean
daybias,day,wmape,20,-0.3,8,6.0177451422783825,10.328292350762334,6.080858816637473,1,mean
hourbias,midday,wmape,20,-0.1,371,6.017747930303982,10.35443841591382,6.080861569687361,3,mean
hourbias,day,wmape,12,0.3,454,6.017750386054462,10.358166554895263,6.080863994630513,34,median
hourbias,lowday,wmape,12,0.3,454,6.017750386054462,10.358166554895263,6.080863994630513,34,median
hourbias,midday,wmape,12,0.3,454,6.017750386054462,10.358166554895263,6.080863994630513,34,median
hourbias,10-16,wmape,12,0.3,454,6.017750386054462,10.358166554895263,6.080863994630513,34,median
hourbias,day,wmape,40,-0.05,270,6.0177513973870935,10.343411072686855,6.080864993276001,2,mean
hourbias,day,wmape,40,-0.05,270,6.0177513973870935,10.343411072686855,6.080864993276001,2,median
hourbias,midday,wmape,40,-0.15,247,6.017751401592138,10.364467343394654,6.080864997428295,3,mean
hourbias,peakerr,wmape,30,-0.05,302,6.01775589820487,10.337573160382894,6.080869437631136,2,mean
hourbias,peakerr,wmape,30,-0.05,302,6.01775589820487,10.337573160382894,6.080869437631136,2,median
hourbias,day,wmape,30,-0.15,347,6.0177589106069,10.352922940125268,6.080872412242658,3,mean
daybias,midday,wmape,20,-0.3,6,6.01776130232764,10.328412766942085,6.080874773959321,1,mean
hourbias,night,wmape,12,0.08,171,6.017768228229502,10.347278805415693,6.0808816129759204,2,mean
hourbias,night,wmape,12,0.08,171,6.017768228229502,10.347278805415693,6.0808816129759204,2,median
hourbias,night,absbias,50,0.03,543,6.01777343311087,10.363720705504011,6.080886752562183,1,mean
hourbias,night,absbias,50,0.03,543,6.01777343311087,10.363720705504011,6.080886752562183,1,median
hourbias,peakerr,absbias,50,0.05,847,6.017782661365898,10.355418704293513,6.080895865048985,34,mean
hourbias,evening,absbias,100,0.1,201,6.017794916309723,10.337094271218588,6.080907966254851,3,median
hourbias,midday,wmape,40,-0.2,247,6.017795002770187,10.371305173921968,6.08090805163067,3,mean
hourbias,lowday,wmape,40,-0.2,264,6.0178049520855925,10.356522534106007,6.080917876132167,2,mean
hourbias,10-16,wmape,40,-0.2,264,6.0178049520855925,10.356522534106007,6.080917876132167,2,mean
hourbias,lowday,wmape,40,-0.2,264,6.0178049520855925,10.356522534106007,6.080917876132167,2,median
hourbias,10-16,wmape,40,-0.2,264,6.0178049520855925,10.356522534106007,6.080917876132167,2,median
hourbias,11-15,wmape,12,0.15,417,6.017809233161614,10.358065226665289,6.080922103502198,34,median
hourbias,all,wmape,50,-0.3,132,6.017809406607735,10.336658273952661,6.080922274772442,5,median
hourbias,peakerr,wmape,50,-0.15,409,6.017811019230771,10.355324900423165,6.080923867165163,13,mean
hourbias,night,wmape,8,0.05,215,6.0178116058601745,10.371873904433466,6.080924446435316,1,mean
hourbias,night,wmape,8,0.05,215,6.0178116058601745,10.371873904433466,6.080924446435316,1,median
hourbias,lowday,wmape,25,-0.2,417,6.017817049918905,10.358354820569701,6.080929822198469,5,mean
hourbias,10-16,wmape,25,-0.2,417,6.017817049918905,10.358354820569701,6.080929822198469,5,mean
hourbias,night,absbias,500,0.05,169,6.017819191669847,10.369397699284372,6.080931937081198,1,mean
hourbias,night,absbias,500,0.05,169,6.017819191669847,10.369397699284372,6.080931937081198,1,median
hourbias,night,wmape,8,0.08,272,6.017824063426611,10.354759738055359,6.080936747721897,3,mean
hourbias,day,wmape,20,-0.08,421,6.017837054368445,10.344185530336734,6.080949575692695,3,mean
hourbias,night,absbias,400,0.03,216,6.017838503954862,10.365839277388208,6.080951007094088,1,mean
hourbias,night,absbias,400,0.03,216,6.017838503954862,10.365839277388208,6.080951007094088,1,median
hourbias,all,wmape,40,-0.03,315,6.017839962408533,10.345436404430451,6.080952447251494,2,mean
hourbias,all,wmape,40,-0.03,315,6.017839962408533,10.345436404430451,6.080952447251494,2,median
hourbias,lowday,wmape,25,-0.15,417,6.017841288410455,10.355024805338841,6.080953756618756,5,mean
hourbias,10-16,wmape,25,-0.15,417,6.017841288410455,10.355024805338841,6.080953756618756,5,mean
daybias,peakerr,none,0,0.2,1196,6.017844774750439,10.360488650989613,6.080957199222692,30,mean
daybias,16-18,wmape,20,-0.3,3,6.017859923907162,10.329147643034236,6.080972158333629,1,mean
hourbias,11-15,wmape,12,0.15,410,6.017861339504415,10.360039454065854,6.080973556172251,21,median
hourbias,evening,absbias,50,0.2,182,6.0178712216954855,10.347582559925641,6.080983314391484,13,median
hourbias,12-13,wmape,25,-0.08,113,6.017872646508541,10.334421188612135,6.080984721330298,2,mean
hourbias,12-13,wmape,25,-0.08,113,6.017872646508541,10.334421188612135,6.080984721330298,2,median
hourbias,night,absbias,250,0.03,324,6.017875749264524,10.363165638933413,6.080987785162285,1,mean
hourbias,night,absbias,250,0.03,324,6.017875749264524,10.363165638933413,6.080987785162285,1,median
hourbias,midday,wmape,25,-0.05,305,6.017877710944338,10.349555450388591,6.080989722232876,2,mean
hourbias,midday,wmape,25,-0.05,305,6.017877710944338,10.349555450388591,6.080989722232876,2,median
hourbias,12-13,wmape,30,-0.2,139,6.017878802418188,10.335241160097093,6.080990800014214,8,mean
hourbias,evening,absbias,100,0.08,203,6.017880636631138,10.347720065224284,6.080992611217008,13,mean
hourbias,night,none,0,0.03,736,6.017883981257119,10.36384903637806,6.080995913884743,1,mean
hourbias,night,none,0,0.03,736,6.017883981257119,10.36384903637806,6.080995913884743,1,median
hourbias,all,wmape,50,-0.15,483,6.017885217969514,10.355324900423165,6.080997135082611,13,mean
hourbias,12-13,wmape,40,-0.1,91,6.017891569783403,10.34759134275937,6.0810034072131565,2,mean
hourbias,12-13,wmape,40,-0.1,91,6.017891569783403,10.34759134275937,6.0810034072131565,2,median
hourbias,all,wmape,40,-0.15,507,6.017892276219133,10.356042517446745,6.081004104786667,13,mean
hourbias,day,wmape,12,0.15,454,6.017893166947624,10.358162847363868,6.081004984340992,34,median
hourbias,lowday,wmape,12,0.15,454,6.017893166947624,10.358162847363868,6.081004984340992,34,median
hourbias,midday,wmape,12,0.15,454,6.017893166947624,10.358162847363868,6.081004984340992,34,median
hourbias,10-16,wmape,12,0.15,454,6.017893166947624,10.358162847363868,6.081004984340992,34,median
hourbias,peakerr,none,0,0.05,1196,6.017899457036324,10.356142699130817,6.08101119552069,34,mean
hourbias,all,wmape,40,-0.3,162,6.017908353842412,10.353836444065715,6.081019980716569,8,median
hourbias,day,wmape,12,0.15,454,6.017914987682979,10.360029973229077,6.081026531335774,21,median
hourbias,lowday,wmape,12,0.15,454,6.017914987682979,10.360029973229077,6.081026531335774,21,median
hourbias,10-16,wmape,12,0.15,454,6.017914987682979,10.360029973229077,6.081026531335774,21,median
hourbias,all,wmape,40,-0.3,447,6.017917788458179,10.344559938001249,6.081029296975322,8,mean
hourbias,morning,wmape,50,-0.05,35,6.01792113638852,10.33058571065094,6.081032602905962,2,mean
hourbias,7-10,wmape,50,-0.05,35,6.01792113638852,10.33058571065094,6.081032602905962,2,mean
hourbias,8-10,wmape,50,-0.05,35,6.01792113638852,10.33058571065094,6.081032602905962,2,mean
hourbias,morning,wmape,50,-0.05,35,6.01792113638852,10.33058571065094,6.081032602905962,2,median
hourbias,7-10,wmape,50,-0.05,35,6.01792113638852,10.33058571065094,6.081032602905962,2,median
hourbias,8-10,wmape,50,-0.05,35,6.01792113638852,10.33058571065094,6.081032602905962,2,median
hourbias,peakerr,absbias,100,0.05,564,6.017928571628064,10.354835816677346,6.081039944870614,34,mean
hourbias,day,wmape,30,-0.1,347,6.017931339489977,10.34863374460955,6.081042678009769,3,mean
hourbias,midday,wmape,12,0.15,452,6.017948818531427,10.360029973229077,6.081059937777088,21,median
daybias,peakerr,none,0,0.15,1196,6.017949681577019,10.35978854970251,6.081060789995793,30,mean
hourbias,night,wmape,12,0.05,171,6.017954737759909,10.34618784605946,6.081065782749,2,mean
hourbias,night,wmape,12,0.05,171,6.017954737759909,10.34618784605946,6.081065782749,2,median
hourbias,evening,absbias,150,0.2,124,6.017955864410131,10.340534531926508,6.081066895265422,13,mean
