wmape_3m,wmape_14d,wmape_all,hours,metric,threshold,alpha,applied,delta_3m,delta_14d
7.721704851166149,12.81999505999056,7.765969456733755,evening,absdiff_le,3000.0,-0.5,385,0.6827913870658557,-0.03231902401432407
7.7221298753594025,13.258646596292955,7.766389149009284,evening,absdiff_le,3000.0,0.4,385,0.6832164112591093,0.40633251228807055
7.722177766758804,13.889985836244026,7.766436439612296,night,profile_abs_le,1000.0,0.7,272,0.683264302658511,1.0376717522391417
7.73129611863782,13.20046591299604,7.782726325415459,all,ratio_le,0.35,0.2,1350,0.6923826545375267,0.34815182899115626
7.732349655479275,13.474026962580652,7.786429602397043,day,absdiff_ge,1000.0,0.2,307,0.6934361913789822,0.6217128785757673
7.734370398062282,13.548805353477436,7.785573928103845,peakerr,absdiff_le,3000.0,0.3,973,0.6954569339619887,0.6964912694725509
7.739919099573377,13.361863517026354,7.783955207856725,evening,reldiff_le,0.12,0.7,321,0.7010056354730834,0.5095494330214692
7.748436534824858,13.520965869580193,7.800396776696234,midday,absdiff_ge,2000.0,0.3,132,0.7095230707245648,0.6686517855753085
7.749015949667955,13.980892919213005,7.807624194378981,night,reldiff_le,0.2,0.4,608,0.7101024855676616,1.1285788352081205
7.752573581988688,13.63229057329619,7.796450940111124,night,profile_abs_le,3000.0,0.2,704,0.713660117888395,0.7799764892913057
7.75392858203547,12.927185272950512,7.823106414883705,midday,absdiff_ge,2000.0,-0.5,132,0.7150151179351765,0.07487118894562705
7.754225945340408,12.514931804330606,7.79723474000731,evening,absdiff_ge,3000.0,-0.5,80,0.7153124812401144,-0.33738227967427825
7.755966371106812,13.520965869580193,7.807832151373029,midday,absdiff_ge,1500.0,0.3,155,0.7170529070065186,0.6686517855753085
7.758504924798341,13.29917622377664,7.803081298841626,all,absdiff_ge,5000.0,0.2,105,0.719591460698048,0.44686213977175626
7.760792549532345,13.681496336286134,7.804566800915426,peakerr,profile_abs_le,1250.0,0.4,624,0.721879085432052,0.8291822522812495
7.7612171127124,13.509571602738099,7.816414248626452,day,absdiff_ge,750.0,0.2,367,0.7223036486121064,0.6572575187332141
7.761223468448904,13.533105642065413,7.820309585570048,peakerr,absdiff_ge,5000.0,-0.5,73,0.7223100043486106,0.6807915580605286
7.762776045131388,13.46682852112748,7.81972901301506,day,absdiff_le,1500.0,0.7,520,0.7238625810310948,0.6145144371225957
7.768483278980471,13.843708607322986,7.812161050357706,all,profile_abs_le,1500.0,0.2,1296,0.7295698148801781,0.9913945233181014
7.771395770482337,13.514086433120385,7.8150370047275555,day,profile_abs_le,2500.0,0.3,648,0.7324823063820434,0.6617723491155001
7.772844739799643,13.48329869803416,7.834918495045103,night,absdiff_ge,1000.0,0.2,319,0.7339312756993497,0.6309846140292752
7.773584225801263,13.718799895124963,7.829023385279547,all,reldiff_le,0.12,0.3,1486,0.7346707617009693,0.8664858111200786
7.773659137532592,13.500525366315236,7.823270521039598,peakerr,reldiff_le,0.12,0.55,765,0.7347456734322986,0.648211282310351
7.774007230177743,13.302312011097145,7.817615703727323,all,profile_abs_le,750.0,0.7,432,0.7350937660774495,0.4499979270922605
7.777013959710883,14.055495648364861,7.8414976780963,night,reldiff_le,0.08,1.0,443,0.7381004956105901,1.2031815643599764
7.777190277679429,13.559955023375824,7.840998048017613,night,absdiff_ge,3000.0,0.3,84,0.7382768135791355,0.7076409393709397
7.777586071927075,13.368058952027162,7.8211496489976895,evening,ratio_le,0.2,0.55,341,0.738672607826782,0.5157448680222778
7.781559369417105,13.50530133367963,7.836501312236786,day,absdiff_ge,500.0,0.2,431,0.7426459053168113,0.6529872496747462
7.783824793540886,13.218549352521446,7.827310106007103,all,profile_abs_le,1500.0,-0.25,1296,0.7449113294405931,0.3662352685165615
7.785764661653872,13.424774541332413,7.837256623121023,midday,absdiff_ge,1000.0,0.3,211,0.7468511975535783,0.5724604573275283
7.785867727458992,13.864823609178853,7.829327411371026,peakerr,profile_abs_le,2500.0,0.2,1053,0.746954263358699,1.012509525173968
7.788722041570713,13.138545431969156,7.855471248164307,peakerr,absdiff_ge,3000.0,-0.25,236,0.7498085774704197,0.2862313479642715
7.789792516554578,13.137747101520404,7.849714088998939,all,ratio_le,0.5,0.15,1570,0.7508790524542848,0.2854330175155191
7.790987875240271,12.992552883318515,7.834383327028265,midday,profile_abs_le,2000.0,-0.5,432,0.7520744111399775,0.14023879931363048
7.79319244338712,13.13079882706101,7.835935381031259,all,absdiff_le,3000.0,-0.25,1877,0.754278979286827,0.2784847430561257
7.794103391025374,13.229676065823229,7.877682611829948,day,absdiff_ge,3000.0,-0.5,109,0.7551899269250804,0.37736198181834446
7.795433955532398,13.836722998856606,7.834063566647351,peakerr,absdiff_ge,2000.0,0.15,353,0.7565204914321049,0.9844089148517217
7.798778388602062,13.536099518737002,7.861730594360601,night,absdiff_ge,750.0,0.2,378,0.7598649245017688,0.6837854347321173
7.7991285648989175,14.054172452690764,7.879527143346047,night,absdiff_ge,5000.0,0.55,26,0.7602151007986242,1.2018583686858797
7.799986901870638,13.429666868762347,7.839165935448424,peakerr,absdiff_le,2000.0,-0.5,856,0.761073437770345,0.577352784757462
7.80253863008963,14.417218908704324,7.845789177951028,night,profile_abs_le,1500.0,0.4,432,0.7636251659893363,1.5649048246994397
7.808020677630423,13.285696009975032,7.864854988528547,midday,absdiff_ge,3000.0,0.4,78,0.7691072135301296,0.43338192597014746
7.815709233099846,13.540115289483548,7.858794556080562,all,profile_abs_le,2000.0,0.15,1728,0.7767957689995528,0.6878012054786637
7.815928343582596,13.661767427409934,7.859010917827862,day,profile_abs_le,1500.0,0.55,432,0.7770148794823024,0.8094533434050497
7.817216370823784,13.44574376965644,7.870532767169741,midday,absdiff_ge,750.0,0.3,259,0.778302906723491,0.5934296856515555
7.819364966617391,13.581827713977548,7.874330671011978,night,ratio_le,0.2,1.0,434,0.7804515025170975,0.7295136299726632
7.822153869988911,13.830735380697304,7.8604482804547695,peakerr,absdiff_ge,1500.0,0.15,431,0.783240405888618,0.9784212966924191
7.824937790927887,13.674548862203368,7.875323804639338,all,absdiff_ge,2000.0,0.1,565,0.7860243268275937,0.8222347781984833
7.827847040594024,13.019127913650596,7.864816973838545,all,ratio_le,0.2,-0.5,1031,0.7889335764937311,0.16681382964571156
7.8295249628972785,13.459149053314515,7.883343409978163,midday,absdiff_le,1500.0,1.0,403,0.7906114987969852,0.6068349693096309
7.829874386984777,13.10663861702974,7.8726800940600725,day,absdiff_le,3000.0,-0.5,635,0.7909609228844836,0.2543245330248549
7.830450051385965,13.598833158577209,7.894186397958385,night,absdiff_ge,500.0,0.2,460,0.7915365872856714,0.7465190745723245
7.833704340889401,13.497000588400123,7.893552851446847,day,absdiff_ge,3000.0,0.3,109,0.7947908767891079,0.6446865043952386
7.834428446107704,13.840750159278564,7.877278937036055,all,profile_abs_le,3000.0,0.1,2112,0.7955149820074103,0.9884360752736789
7.834804952740535,12.852314084004885,7.877650720402729,midday,absdiff_ge,5000.0,1.0,19,0.7958914886402413,0.0
7.835524326074488,13.088154012899505,7.879414006067911,peakerr,ratio_le,0.5,0.3,713,0.7966108619741945,0.23583992889462024
7.836350526332462,13.510819119336695,7.884123098104744,peakerr,absdiff_ge,5000.0,0.3,73,0.7974370622321691,0.6585050353318103
7.837527922711618,13.938765376595057,7.8803395307845925,night,profile_abs_le,2000.0,0.3,576,0.7986144586113246,1.0864512925901728
7.840550127752512,13.457338819934407,7.893573802709672,midday,absdiff_ge,500.0,0.3,303,0.8016366636522188,0.605024735929522
7.846333174545039,13.657956639195412,7.895032864101135,midday,absdiff_le,3000.0,0.55,480,0.807419710444746,0.8056425551905271
7.8465734650529235,13.766419085784948,7.88456153231812,peakerr,absdiff_ge,1000.0,0.15,564,0.8076600009526302,0.9141050017800634
7.8478063905232185,13.045861088706062,7.890489055478217,day,absdiff_ge,5000.0,0.7,29,0.8088929264229252,0.19354700470117692
7.847868426360634,13.442315166358327,7.940712049668262,evening,absdiff_ge,5000.0,0.7,28,0.8089549622603407,0.5900010823534423
7.847994287827886,14.02699903304652,7.90323257213395,all,absdiff_le,1000.0,0.55,1200,0.8090808237275926,1.1746849490416356
7.8528196033532645,13.210715403199968,7.916393998516948,evening,ratio_le,0.5,0.3,435,0.8139061392529712,0.35840131919508345
7.852927335502706,12.927185272950512,7.920863231499848,midday,absdiff_ge,1500.0,-0.5,155,0.8140138714024125,0.07487118894562705
7.858348570177287,13.593128727579384,7.900898983755933,evening,absdiff_le,1500.0,1.0,298,0.8194351060769938,0.7408146435744989
7.858897730064129,13.88720277795407,7.901441254445923,midday,profile_abs_le,1250.0,1.0,288,0.8199842659638357,1.0348886939491848
7.860489998173222,13.942157716581827,7.910648057048,midday,reldiff_le,0.2,0.7,439,0.8215765340729284,1.089843632576942
7.862874751878148,13.785648032828082,7.9017678177998905,peakerr,absdiff_ge,750.0,0.15,665,0.8239612877778546,0.9333339488231971
7.865452733648211,13.541845952305312,7.942187832620099,evening,absdiff_ge,2000.0,0.3,127,0.8265392695479177,0.6895318683004277
7.867845440882311,13.409368302908394,7.910276716458855,evening,absdiff_le,2000.0,0.7,338,0.8289319767820178,0.5570542189035095
7.8743010264151145,13.807330893219797,7.913050750012622,peakerr,absdiff_ge,500.0,0.15,754,0.8353875623148213,0.9550168092149125
7.875935083754126,13.517837299833424,7.923035371965289,all,ratio_le,0.2,0.4,1031,0.8370216196538331,0.6655232158285393
7.881745925087673,13.044722674734077,7.92645967209585,day,ratio_le,0.5,0.7,308,0.8428324609873794,0.19240859072919214
7.882678147836598,13.592425657110244,7.92492334748064,evening,profile_abs_le,1500.0,0.55,270,0.8437646837363051,0.7401115731053594
7.882697847215972,14.534877901641668,7.9393759731977,night,reldiff_le,0.12,0.7,529,0.843784383115679,1.6825638176367832
7.884180195955685,13.818622355127964,7.938939109736263,all,reldiff_le,0.2,0.2,1752,0.8452667318553919,0.9663082711230793
7.890859563198624,13.657790978743353,7.940389175454624,all,absdiff_ge,1500.0,0.1,746,0.8519460990983303,0.8054768947384687
7.8928877894265534,13.719829039063173,7.93500490937582,evening,profile_abs_le,1000.0,1.0,170,0.8539743253262602,0.8675149550582884
7.894479103682752,14.139251686695765,7.95121533556213,night,absdiff_le,1500.0,0.7,534,0.8555656395824585,1.2869376026908803
7.897547667594368,13.617280440905033,7.947137029524688,day,absdiff_le,3000.0,0.4,635,0.8586342034940744,0.7649663569001479
7.901182143830628,13.866376321369655,7.943195211314288,day,profile_abs_le,1250.0,0.7,384,0.8622686797303345,1.0140622373647705
7.905426538822895,14.096856931941415,7.93723070608467,night,absdiff_ge,1500.0,-0.5,210,0.8665130747226018,1.2445428479365308
7.9082844709019735,13.820666648460442,7.950208439872676,night,profile_abs_le,2500.0,-0.5,648,0.8693710068016802,0.9683525644555573
7.908520362915899,14.58821554321946,7.959858467232814,all,reldiff_le,0.05,1.0,938,0.869606898815606,1.7359014592145758
7.910805324066773,13.103733990695476,7.952697668998467,midday,profile_abs_le,2500.0,-0.5,486,0.87189185996648,0.25141990669059133
7.911344959094488,13.303490423294887,7.953230534318445,midday,profile_abs_le,2000.0,0.55,432,0.8724314949941947,0.45117633929000256
7.919975758892804,13.473042546787624,7.9617530609522165,evening,profile_abs_le,1250.0,0.7,240,0.8810622947925104,0.6207284627827399
7.9265049147017805,13.594125512064034,7.968200308667182,all,profile_abs_le,1000.0,0.4,816,0.8875914506014873,0.7418114280591492
7.929793808953317,13.690792162947341,7.97144794382376,evening,profile_abs_le,2500.0,0.3,405,0.8908803448530236,0.8384780789424564
7.93410557836856,13.923791490367321,7.9958992244504365,night,ratio_le,0.35,0.55,561,0.8951921142682666,1.0714774063624368
7.936641532079943,13.392764110665217,7.978209762437458,day,profile_abs_le,2000.0,0.4,576,0.8977280679796493,0.5404500266603325
7.939986801808724,13.366834151011286,7.981513065842345,peakerr,profile_abs_le,1000.0,0.7,442,0.9010733377084303,0.5145200670064014
7.9441618548273345,13.589691409806273,8.036105061103518,evening,absdiff_ge,3000.0,0.4,80,0.9052483907270412,0.737377325801388
7.946497893804222,14.07651238913014,7.9988489184339535,peakerr,absdiff_le,1000.0,1.0,645,0.9075844297039284,1.224198305125256
7.948728344591949,14.584871806329769,7.990144946193088,night,profile_abs_le,1250.0,0.55,384,0.9098148804916555,1.7325577223248843
7.950500978209857,13.867858097368629,8.00246901854921,peakerr,reldiff_le,0.2,0.4,907,0.9115875141095637,1.0155440133637441
7.952094392464678,12.955812612677908,7.993468767080637,peakerr,profile_abs_le,2000.0,-0.25,936,0.913180928364385,0.10349852867302367
7.9539066020230145,13.592226717635242,8.020326516919727,night,absdiff_ge,2000.0,0.3,135,0.9149931379227212,0.7399126336303574
7.95600037170945,13.68561064920982,8.00637862280171,all,absdiff_ge,1000.0,0.1,1032,0.917086907609157,0.833296565204936
7.962447476625136,13.258646596292955,8.003691972062912,evening,ratio_le,0.35,0.4,407,0.9235340125248426,0.40633251228807055
7.964806011327015,13.273079151802403,8.006020919006781,peakerr,profile_abs_le,1250.0,-0.5,624,0.9258925472267219,0.4207650677975181
7.966966320535833,13.547471437295163,8.042427934135159,evening,absdiff_ge,1500.0,0.3,168,0.9280528564355395,0.6951573532902788
7.967559016427156,14.344301384013056,8.01964582980781,peakerr,reldiff_le,0.08,1.0,646,0.9286455523268629,1.4919873000081711
7.969553548543387,13.053154215618227,8.01085191017296,peakerr,ratio_le,0.35,-0.5,581,0.9306400844430938,0.2008401316133419
7.97120679142915,13.104201107890805,8.037658874651912,midday,absdiff_ge,1000.0,-0.5,211,0.932293327328857,0.25188702388592077
7.971225184205727,13.46682852112748,8.025563162927126,day,absdiff_le,2000.0,0.7,557,0.9323117201054334,0.6145144371225957
7.971584961391088,14.288227632827763,8.03458410733263,all,reldiff_le,0.08,0.55,1244,0.9326714972907943,1.435913548822878
7.972956509134307,13.980892919213005,8.02875542520719,night,absdiff_le,3000.0,0.4,660,0.9340430450340138,1.1285788352081205
7.974973318146252,12.81999505999056,8.01606067721987,evening,ratio_le,0.35,-0.5,407,0.9360598540459586,-0.03231902401432407
7.980443890621366,13.72525658577683,8.031857057386159,all,absdiff_ge,750.0,0.1,1214,0.9415304265210729,0.872942501771945
7.9810826357681455,13.665043367133844,8.03677960978853,night,ratio_le,0.5,0.4,622,0.9421691716678522,0.8127292831289594
7.985601559338567,13.106280646056712,8.026555587396018,midday,profile_abs_le,3000.0,-0.5,528,0.9466880952382741,0.25396656205182744
7.988098146943816,13.870487624996631,8.029020855373085,peakerr,profile_abs_le,1500.0,0.4,702,0.9491846828435229,1.0181735409917465
7.992825114790043,13.003128687170925,8.062976900345973,peakerr,absdiff_ge,2000.0,-0.25,353,0.9539116506897498,0.15081460316604023
7.997083903530541,13.459149053314515,8.048800327951398,midday,absdiff_le,2000.0,1.0,426,0.9581704394302477,0.6068349693096309
8.00960719684158,13.76833910792254,8.061245241179652,all,absdiff_ge,500.0,0.1,1413,0.970693732741287,0.9160250239176548
8.01223745921071,13.68130096812129,8.052857340579898,evening,profile_abs_le,3000.0,0.3,440,0.973323995110416,0.8289868841164054
8.020338831059092,14.429861997091667,8.108081946347738,night,absdiff_ge,5000.0,0.7,26,0.9814253669587991,1.5775479130867822
8.020862966400093,13.523085933629442,8.075334118367401,all,absdiff_ge,5000.0,-0.5,105,0.9819495022998002,0.6707718496245576
8.020936018115583,13.829564882872189,8.061446776283955,midday,profile_abs_le,3000.0,0.4,528,0.9820225540152894,0.9772507988673045
8.02144972954549,13.51690676604947,8.067952586361022,peakerr,absdiff_le,2000.0,0.55,856,0.9825362654451961,0.6645926820445851
8.021999095806363,13.916667510847915,8.063601159105156,peakerr,absdiff_ge,3000.0,0.2,236,0.9830856317060697,1.0643534268430308
8.024609216271923,13.550262876647984,8.065073894262593,evening,ratio_le,0.2,0.7,341,0.9856957521716296,0.6979487926430998
8.024983503865574,13.800178979358366,8.073077995883901,peakerr,absdiff_le,1500.0,0.7,778,0.9860700397652806,0.9478648953534812
8.02780783104446,13.36929704695965,8.068232382493942,evening,profile_abs_le,2000.0,0.4,360,0.9888943669441659,0.5169829629547653
8.028637246077645,13.979488785574992,8.069051392536576,all,ratio_le,0.12,1.0,753,0.9897237819773519,1.127174701570107
8.029727512437082,14.213820923268985,8.070127981532188,peakerr,ratio_le,0.2,1.0,427,0.9908140483367891,1.3615068392641003
8.030487404476224,13.043429118961573,8.088796255125152,all,absdiff_ge,3000.0,-0.25,355,0.9915739403759307,0.19111503495668813
8.03228398279287,13.647984000299207,8.062093984532192,all,absdiff_le,1500.0,-0.5,1487,0.9933705186925774,0.7956699162943224
8.034794611808712,13.190934421403616,8.09810035654078,midday,absdiff_ge,750.0,-0.5,259,0.9958811477084186,0.33862033739873176
8.034837926062403,14.107700415282773,8.075174285148208,night,profile_abs_le,2500.0,0.3,648,0.9959244619621099,1.2553863312778883
8.040135564351939,13.988261462644822,8.090772614418299,day,reldiff_le,0.2,0.55,583,1.0012221002516455,1.135947378639937
8.040212342654268,12.287433681081627,8.079633445221052,evening,absdiff_ge,2000.0,-0.5,127,1.0012988785539747,-0.5648804029232579
8.040714399665914,12.925298567280224,8.080977038539421,evening,profile_abs_le,2000.0,-0.5,360,1.0018009355656208,0.07298448327533968
8.046726183415313,13.818622355127964,8.099445961906266,all,absdiff_le,3000.0,0.2,1877,1.0078127193150195,0.9663082711230793
8.04789689326617,13.476343263706811,8.088069427939649,evening,reldiff_le,0.2,0.55,382,1.0089834291658768,0.6240291797019264
8.048335929601402,14.421333206219813,8.073853941339111,night,absdiff_ge,1000.0,-0.5,319,1.0094224655011086,1.5690191222149288
8.050940082374838,13.213318745911115,8.114043282588193,midday,absdiff_ge,500.0,-0.5,303,1.012026618274545,0.3610046619062306
8.056928268887118,13.290057796644533,8.10481007321052,peakerr,reldiff_le,0.2,-0.5,907,1.0180148047868247,0.43774371263964795
8.058493282790309,13.54538556447783,8.132806692969776,evening,absdiff_ge,1000.0,0.3,223,1.0195798186900156,0.6930714804729448
8.068727580931,13.476343263706811,8.108638795156105,evening,absdiff_le,3000.0,0.55,385,1.029814116830707,0.6240291797019264
8.0697271716595,14.47709067199417,8.120966196624622,night,absdiff_le,2000.0,0.55,609,1.030813707559206,1.6247765879892846
8.074681608602171,13.297209736634159,8.103728961132225,all,ratio_le,0.5,-0.25,1570,1.035768144501878,0.444895652629274
8.077565867992943,14.059609037790041,8.133262091838134,all,absdiff_le,1500.0,0.4,1487,1.03865240389265,1.2072949537851567
8.077997801813572,13.059863585679468,8.147081098171235,peakerr,absdiff_ge,1500.0,-0.25,431,1.0390843377132786,0.20754950167458297
8.082467158103308,13.57729984185383,8.156479816625085,evening,absdiff_ge,750.0,0.3,257,1.0435536940030143,0.7249857578489447
8.08321863853039,12.99383975493502,8.122948062805484,peakerr,profile_abs_le,2500.0,-0.25,1053,1.0443051744300966,0.14152567093013602
8.084795554896806,13.854391990094179,8.15149083418111,night,absdiff_ge,3000.0,0.4,84,1.0458820907965123,1.0020779060892941
8.085121577772496,13.565967925756711,8.124827129723066,midday,profile_abs_le,2500.0,0.55,486,1.0462081136722023,0.7136538417518263
8.086055787687808,14.58821554321946,8.13516671460423,all,absdiff_le,750.0,1.0,1018,1.047142323587515,1.7359014592145758
8.087067041274468,13.930771021981236,8.126748187434755,midday,profile_abs_le,1500.0,1.0,324,1.0481535771741743,1.0784569379763518
8.090204272627128,13.237956414645444,8.170068915382753,day,absdiff_ge,2000.0,-0.5,187,1.0512908085268347,0.3856423306405592
8.096067366933983,13.802231787106642,8.143270113693195,peakerr,reldiff_le,0.12,0.7,765,1.05715390283369,0.9499177031017574
8.097264800488754,13.85097426548536,8.1486433953679,all,absdiff_le,2000.0,0.3,1667,1.0583513363884602,0.9986601814804761
8.097629627794063,13.746101790824564,8.150830801758454,midday,absdiff_ge,2000.0,0.4,132,1.05871616369377,0.8937877068196798
8.101717495559594,13.64428788654542,8.175488659086273,evening,absdiff_ge,500.0,0.3,290,1.0628040314593008,0.7919738025405358
8.105926446968947,14.328293104252651,8.145371002363175,peakerr,profile_abs_le,3000.0,0.2,1144,1.067012982868654,1.4759790202477667
8.111093737508677,14.47667162988225,8.132814985439353,night,absdiff_ge,750.0,-0.5,378,1.0721802734083834,1.6243575458773662
8.1123422063225,14.363314043357517,8.131094139693234,night,absdiff_ge,500.0,-0.5,460,1.073428742222207,1.5109999593526329
8.11256784514771,14.030343586403331,8.151929084370249,day,profile_abs_le,3000.0,0.3,704,1.073654381047417,1.1780295023984468
8.113745975627657,14.55245324539056,8.153092435233207,night,profile_abs_le,1000.0,1.0,272,1.0748325115273634,1.7001391613856747
8.116926464855203,13.953198139247696,8.156233025304067,day,profile_abs_le,1500.0,0.7,432,1.0780130007549094,1.1008840552428119
8.11721708110633,13.474339283632863,8.156362682929558,peakerr,ratio_le,0.35,0.55,581,1.0783036170060374,0.6220251996279789
8.120560293271804,13.746101790824564,8.173473802619426,midday,absdiff_ge,1500.0,0.4,155,1.0816468291715111,0.8937877068196798
8.123335989959934,13.862123582611154,8.174118974449893,all,absdiff_ge,3000.0,0.15,355,1.0844225258596403,1.0098094986062698
8.124639540518533,13.560237190310625,8.163849340628849,peakerr,profile_abs_le,2000.0,0.3,936,1.08572607641824,0.7079231063057403
8.1283599240544,13.812143686687328,8.192503082967953,night,absdiff_ge,1500.0,0.3,210,1.0894464599541074,0.9598296026824436
8.129191763339314,13.690639615125608,8.168344455929812,evening,reldiff_le,0.12,1.0,321,1.0902782992390208,0.8383255311207236
8.132596308661666,14.071716095793601,8.171706291317452,all,profile_abs_le,1000.0,-0.5,816,1.093682844561373,1.2194020117887163
8.13335883575154,13.965390438973296,8.191335751295004,day,reldiff_le,0.12,1.0,497,1.094445371651247,1.1130763549684115
8.135324701537831,14.17303933162205,8.174400456574194,all,profile_abs_le,1250.0,0.3,1152,1.0964112374375379,1.3207252476171654
8.138231334144699,13.867858097368629,8.187844301930719,peakerr,absdiff_le,3000.0,0.4,973,1.0993178700444055,1.0155440133637441
8.146138401135993,13.886826753352056,8.202067434332687,day,absdiff_ge,2000.0,0.3,187,1.1072249370356992,1.034512669347171
8.147168251870958,14.151154281317371,8.186095429868807,all,profile_abs_le,2500.0,0.15,1944,1.1082547877706652,1.2988401973124866
8.149937423882628,14.684970541359366,8.20902346493721,night,reldiff_le,0.2,0.55,608,1.1110239597823348,1.8326564573544815
8.167244455716185,14.453058664767958,8.221902657450752,all,absdiff_le,1000.0,0.7,1200,1.1283309916158917,1.6007445807630738
8.16906429716643,13.849380011597134,8.207716789831455,evening,profile_abs_le,1500.0,0.7,270,1.1301508330661374,0.9970659275922493
8.169195544470009,13.314660755397338,8.22986122385691,all,ratio_le,0.5,0.2,1570,1.1302820803697156,0.4623466713924529
8.171575613736396,13.800281958766695,8.24207360374604,peakerr,absdiff_ge,5000.0,0.4,73,1.1326621496361025,0.9479678747618099
8.17285703733771,15.166445673390799,8.211461950173488,night,profile_abs_le,1500.0,0.55,432,1.133943573237417,2.314131589385914
8.17510582294439,13.356880431654854,8.213682524821774,peakerr,profile_abs_le,1500.0,-0.5,702,1.136192358844097,0.5045663476499698
8.17708650117949,14.278969985434358,8.215638355498655,night,profile_abs_le,3000.0,-0.5,704,1.1381730370791967,1.4266559014294735
8.178142774887661,13.942157716581827,8.224315887735976,midday,absdiff_le,3000.0,0.7,480,1.1392293107873677,1.089843632576942
8.178848678858797,13.800742836775404,8.217378426703673,day,profile_abs_le,2500.0,0.4,648,1.1399352147585038,0.9484287527705195
8.178887870508,14.236317266625766,8.2331953544239,all,reldiff_le,0.12,0.4,1486,1.1399744064077062,1.3840031826208818
8.18017055653274,13.641087967915524,8.232336256639796,midday,absdiff_ge,1000.0,0.4,211,1.141257092432447,0.7887738839106397
8.184926773108586,14.10470344826607,8.216500061950414,all,reldiff_le,0.12,-0.5,1486,1.1460133090082927,1.2523893642611856
8.186814606898352,13.14546685351226,8.225244422378031,day,profile_abs_le,2000.0,-0.5,576,1.1479011427980588,0.2931527695073761
8.188666434673909,13.20903063335612,8.256361395839503,peakerr,absdiff_ge,1000.0,-0.25,564,1.1497529705736156,0.3567165493512352
8.188993094883193,13.725059600272871,8.252992051337486,day,absdiff_ge,3000.0,0.4,109,1.1500796307828995,0.8727455162679867
8.190037110339883,12.421958932351396,8.227578664996429,evening,absdiff_ge,1500.0,-0.5,168,1.15112364623959,-0.4303551516534885
8.195284149667497,13.13527766006246,8.233607714947972,peakerr,profile_abs_le,3000.0,-0.25,1144,1.1563706855672038,0.2829635760575755
8.199941907266577,13.886826753352056,8.255195976843616,day,absdiff_ge,1500.0,0.3,224,1.161028443166284,1.034512669347171
8.200821661292748,14.417218908704324,8.239075758630348,night,profile_abs_le,2000.0,0.4,576,1.1619081971924548,1.5649048246994397
8.201920358720775,13.44927201273673,8.26224553399137,midday,absdiff_ge,3000.0,0.55,78,1.163006894620482,0.596957928731845
8.209031831618907,14.239736486906047,8.249728236070121,peakerr,absdiff_ge,2000.0,0.2,353,1.1701183675186133,1.3874224029011621
8.211986317071792,13.688253899269323,8.25010035408584,all,profile_abs_le,750.0,1.0,432,1.173072852971499,0.8359398152644388
8.22491976417953,13.695172773081229,8.340665200880808,evening,absdiff_ge,5000.0,1.0,28,1.186006300079237,0.8428586890763441
8.225656324043392,13.66904693901423,8.280210067380871,midday,absdiff_ge,750.0,0.4,259,1.1867428599430987,0.8167328550093451
8.230198568721537,13.965390438973296,8.286960632271278,day,absdiff_le,1500.0,1.0,520,1.1912851046212438,1.1130763549684115
8.234000057826794,13.627549035141612,8.288859403058135,all,absdiff_ge,5000.0,0.3,105,1.1950865937265007,0.7752349511367278
8.235049658939019,13.368576502199247,8.30081386136299,evening,ratio_le,0.5,0.4,435,1.1961361948387257,0.516262418194362
8.236171414262381,13.771689908405454,8.324451368022414,evening,absdiff_ge,2000.0,0.4,127,1.1972579501620881,0.9193758244005696
8.236532050367625,12.446226782588916,8.27433816178009,evening,profile_abs_le,2500.0,-0.5,405,1.1976185862673319,-0.40608730141596894
8.239193102666201,14.151445598740956,8.27696583124508,peakerr,profile_abs_le,1250.0,0.55,624,1.2002796385659078,1.2991315147360716
8.243934190146234,13.228431432539223,8.309086655577527,peakerr,absdiff_ge,750.0,-0.25,665,1.205020726045941,0.3761173485343381
8.245820343911328,13.237956414645444,8.323732786999969,day,absdiff_ge,1500.0,-0.5,224,1.2069068798110347,0.3856423306405592
8.250667922700229,14.34699899792923,8.313997648270236,night,ratio_le,0.35,0.7,561,1.2117544585999358,1.4946849139243454
8.252734365597469,15.174686201421613,8.290337219376354,night,profile_abs_le,1250.0,0.7,384,1.2138209014971757,2.3223721174167284
8.259826880865289,13.247933383368165,8.324779972894635,peakerr,absdiff_ge,500.0,-0.25,754,1.2209134167649953,0.3956192993632808
8.260491197271289,14.234285895803334,8.300542045285686,peakerr,absdiff_ge,1500.0,0.2,431,1.2215777331709958,1.381971811798449
8.260521976944956,13.685754954159792,8.314638331551166,midday,absdiff_ge,500.0,0.4,303,1.2216085128446625,0.8334408701549076
8.265964865824236,13.143472743081173,8.303401743313378,day,absdiff_ge,5000.0,1.0,29,1.2270514017239424,0.291158659076288
8.270697989821183,13.215051309379957,8.309479406191782,peakerr,ratio_le,0.5,0.4,713,1.2317845257208901,0.36273722537507247
8.272923386096414,12.813159155347211,8.306223347763654,evening,ratio_le,0.5,-0.5,435,1.2340099219961207,-0.03915492865767334
8.273813645140999,14.250115814237388,8.311152059892699,night,profile_abs_le,3000.0,0.3,704,1.2349001810407056,1.3978017302325032
8.274417119674448,13.548080396496903,8.322676848979198,all,ratio_le,0.35,0.3,1350,1.2355036555741545,0.6957663124920188
8.275469706949078,13.841905322983006,8.332144083149322,day,absdiff_ge,1000.0,0.3,307,1.2365562428487848,0.9895912389781216
