3m,14d,all,bias3,low,summer,cap,eve,applied,mode,rolling_window,stat,adv_thr,metric,op,sim_thr,alpha,hours
6.411695884428174,11.184626762701743,6.470368624270876,-49.765856051634536,49.72559791633402,35.497560176475254,1.558266052465585,2.9876054196220085,105,hour,3,mean,-100.0,ratio,le,0.05,-0.2,night
6.411817099837972,11.232996364240668,6.4704883190364315,-49.71821293227902,49.72559791633402,35.497560176475254,1.558266052465585,2.991853148327597,26,hour,21,mean,-500.0,ratio,le,0.05,-0.2,"0,7,8,9,17,21,22"
6.411962457274228,11.174977165221637,6.470631852967339,-51.49900701570557,48.802114942262406,34.39366933292166,1.5610286323364921,2.9890664140318552,278,hour,2,mean,0.0,ratio,le,0.05,-0.05,all
6.411962457274228,11.174977165221637,6.470631852967339,-51.49900701570557,48.802114942262406,34.39366933292166,1.5610286323364921,2.9890664140318552,278,hour,2,median,0.0,ratio,le,0.05,-0.05,all
6.411980603095685,11.232996364240668,6.470649771149923,-50.33969854500889,49.73560321083254,35.497560176475254,1.558266052465585,2.991853148327597,6,daily,3,mean,-5.0,ratio,le,0.05,-0.1,"7-9,11,17,18"
6.41228139321616,11.209409430606241,6.470946787865967,-49.990224998729666,49.72559791633402,35.497560176475254,1.558266052465585,2.992483193461628,113,hour,2,mean,0.0,ratio,le,0.05,-0.05,night
6.41228139321616,11.209409430606241,6.470946787865967,-49.990224998729666,49.72559791633402,35.497560176475254,1.558266052465585,2.992483193461628,113,hour,2,median,0.0,ratio,le,0.05,-0.05,night
6.412423023790128,11.206847505772595,6.471086641687977,-50.36973880611633,49.72559791633402,35.497560176475254,1.558266052465585,2.9916762161309283,154,hour,3,mean,-250.0,ratio,le,0.05,-0.1,night
6.412489419737531,11.19154244953912,6.471152204699903,-49.55612832882692,49.72559791633402,35.497560176475254,1.558266052465585,2.991412503525459,20,hour,3,mean,100.0,ratio,le,0.05,-0.1,night
6.4126455676763765,11.17607660453663,6.471306393766819,-48.89113010235136,49.585538905003844,35.113531906134696,1.5465025856000731,2.981564442171954,194,hour,8,mean,-500.0,ratio,le,0.05,-0.05,peakerr
6.412874997862265,11.266737894195426,6.471532945756844,-53.61873543565438,49.89621363841425,35.45867861524164,1.558266052465585,2.991853148327597,18,daily,2,mean,-5.0,ratio,le,0.05,-0.3,"7-9,11,17,18"
